Sr.No.,Challan No.,Scroll Date,Scroll No.,Scroll Amt
41808,IKD0106579,18-Sep-20,190920,630100
41809,74902,18-Sep-20,190920,9810
41810,43421,18-Sep-20,190920,46915
41811,A571377,18-Sep-20,190920,92545
41812,91822,18-Sep-20,190920,6783
41813,91821,18-Sep-20,190920,82045
41814,A594153,18-Sep-20,190920,70559
41815,764432,18-Sep-20,190920,3760982
41816,7515,18-Sep-20,190920,12925
41817,46963,18-Sep-20,190920,105462
41818,A974304,18-Sep-20,190920,19715
41819,4172,18-Sep-20,190920,3150
41820,3521,18-Sep-20,190920,8375
41821,74950,04-Nov-20,41120,30680
41822,74951,04-Nov-20,41120,38200
41823,64061112,04-Nov-20,41120,52905
41824,64060910,04-Nov-20,41120,133687
41825,470897,04-Nov-20,41120,70035
41826,470608,04-Nov-20,41120,145210
41827,434833,04-Nov-20,41120,22520
41828,48022,04-Nov-20,41120,44686
41829,48024,04-Nov-20,41120,12665
41830,48021,04-Nov-20,41120,184730
41831,48023,04-Nov-20,41120,109815
41832,87293,04-Nov-20,41120,3308
41833,87292,04-Nov-20,41120,9055
41834,434359,06-Nov-20,61120,15990
41835,43922,06-Nov-20,61120,202685
41836,43923,06-Nov-20,61120,69034
41837,12588,06-Nov-20,61120,2520
41838,43688,06-Nov-20,61120,26036
41839,43687,06-Nov-20,61120,66793
41840,90644,06-Nov-20,61120,26460
41841,43690,06-Nov-20,61120,38871
41842,43691,06-Nov-20,61120,46030
41843,90645,06-Nov-20,61120,9925
41844,87295,06-Nov-20,61120,6775
41845,3358123,06-Nov-20,61120,5871
41846,99901,06-Nov-20,61120,5900
41847,61295,06-Nov-20,61120,363659
41848,384843,06-Nov-20,61120,4750
41849,66495,06-Nov-20,61120,8330
41850,438860,06-Nov-20,61120,10235
41851,473270,06-Nov-20,61120,75450
41852,589287,06-Nov-20,61120,56115
41853,492088,06-Nov-20,61120,219955
41854,7144,15-Oct-20,151020,14400
41855,38896,15-Oct-20,151020,132460
41856,A507383,15-Oct-20,151020,20550
41857,589264,15-Oct-20,151020,1984
41858,473248,15-Oct-20,151020,26735
41859,589265,15-Oct-20,151020,10070
41860,473246,15-Oct-20,151020,2863
41861,473247,15-Oct-20,151020,3975
41862,492065,15-Oct-20,151020,153230
41863,100959,15-Oct-20,151020,10155
41864,43085,15-Oct-20,151020,50310
41865,12695,15-Oct-20,151020,165673
41866,IKD0187376,17-Oct-20,171020,2009355
41867,640470,03-Sep-20,30920,131690
41868,700131,03-Sep-20,30920,840
41869,91867,03-Sep-20,30920,8655
41870,91866,03-Sep-20,30920,62340
41871,594143,03-Sep-20,30920,31497
41872,7542,03-Sep-20,30920,11474
41873,7541,03-Sep-20,30920,16340
41874,38876,03-Sep-20,30920,54950
41875,492023,03-Sep-20,30920,145445
41876,39325,03-Sep-20,30920,11705
41877,45605,03-Sep-20,30920,96790
41878,43061,03-Sep-20,30920,22175
41879,43059,03-Sep-20,30920,38560
41880,43060,03-Sep-20,30920,28760
41881,IKD0158760,07-Oct-20,71020,674850
41882,IKD0158725,07-Oct-20,71020,816728
41883,74921,07-Oct-20,71020,36995
41884,74922,07-Oct-20,71020,14245
41885,131757,07-Oct-20,71020,48460
41886,130938,07-Oct-20,71020,102460
41887,479328,07-Oct-20,71020,18355
41888,91960,07-Oct-20,71020,35791
41889,919612,07-Oct-20,71020,20535
41890,91959,07-Oct-20,71020,144085
41891,91961,07-Oct-20,71020,133995
41892,594174,07-Oct-20,71020,45951
41893,979382,07-Oct-20,71020,7560
41894,594715,07-Oct-20,71020,16091
41895,937,07-Oct-20,71020,38676
41896,57381,07-Oct-20,71020,57381
41897,94225,07-Oct-20,71020,31105
41898,58243,21-Oct-20,211020,33092
41899,58245,21-Oct-20,211020,17284
41900,58242,21-Oct-20,211020,171440
41901,58244,21-Oct-20,211020,90460
41902,A937997,21-Oct-20,211020,32020
41903,A635245,21-Oct-20,211020,8650
41904,99834,21-Oct-20,211020,6970
41905,99835,21-Oct-20,211020,14520
41906,99836,21-Oct-20,211020,4090
41907,384829,21-Oct-20,211020,7420
41908,66478,21-Oct-20,211020,7490
41909,66479,21-Oct-20,211020,3600
41910,62984,21-Oct-20,211020,8235
41911,62985,21-Oct-20,211020,6965
41912,38899,21-Oct-20,211020,39930
41913,55215,21-Oct-20,211020,3625
41914,54936,21-Oct-20,211020,1220
41915,492038,18-Sep-20,190920,63185
41916,100938,18-Sep-20,190920,21535
41917,45623,18-Sep-20,190920,8485
41918,45622,18-Sep-20,190920,65015
41919,537404,18-Sep-20,190920,46225
41920,A514679,18-Sep-20,190920,16320
41921,74903,19-Sep-20,190920,21495
41922,43422,19-Sep-20,190920,21210
41923,589165,19-Sep-20,190920,15760
41924,15045,19-Sep-20,190920,15045
41925,74940,27-Oct-20,271020,34855
41926,131879,27-Oct-20,271020,120931
41927,48121,27-Oct-20,271020,23153
41928,48004,27-Oct-20,271020,19322
41929,48003,27-Oct-20,271020,225434
41930,90640,27-Oct-20,271020,18060
41931,43678,27-Oct-20,271020,77183
41932,87278,27-Oct-20,271020,6020
41933,33681,27-Oct-20,271020,20320
41934,738417,27-Oct-20,271020,9073
41935,384833,27-Oct-20,271020,7960
41936,99848,04-Nov-20,41120,8290
41937,99849,04-Nov-20,41120,5260
41938,61292,04-Nov-20,41120,453695
41939,61293,04-Nov-20,41120,345464
41940,7250,04-Nov-20,41120,7250
41941,3160,04-Nov-20,41120,3160
41942,438931,04-Nov-20,41120,6965
41943,438464,04-Nov-20,41120,8450
41944,589285,04-Nov-20,41120,24350
41945,29720,04-Nov-20,41120,29720
41946,473268,04-Nov-20,41120,19470
41947,473267,04-Nov-20,41120,45615
41948,492085,04-Nov-20,41120,230975
41949,492086,04-Nov-20,41120,87705
41950,100974,04-Nov-20,41120,30230
41951,14847,04-Nov-20,41120,36485
41952,14848,04-Nov-20,41120,48745
41953,993610,04-Nov-20,41120,448707
41954,71576,09-Mar-21,90321,18305
41955,39385,09-Mar-21,90321,12785
41956,63356,09-Mar-21,90321,14110
41957,484236,09-Mar-21,90321,20630
41958,32388,09-Mar-21,90321,690
41959,88305,09-Mar-21,90321,1490
41960,88304,09-Mar-21,90321,1765
41961,88303,09-Mar-21,90321,765
41962,79180,09-Mar-21,90321,79180
41963,5762,09-Mar-21,90321,392619
41964,39043,09-Mar-21,90321,640
41965,13421,09-Mar-21,90321,18065
41966,133156,09-Mar-21,90321,11130
41967,20137980,26-Mar-21,260321,20137980
41968,3480496,26-Mar-21,260321,9685
41969,4860302,26-Mar-21,260321,565
41970,69244,26-Mar-21,260321,36510
41971,43362,26-Mar-21,260321,11920
41972,95813,26-Mar-21,260321,7370
41973,90608,26-Mar-21,260321,33848
41974,90607,26-Mar-21,260321,329099
41975,90529,26-Mar-21,260321,6185
41976,44300,26-Mar-21,260321,44300
41977,A43470,26-Mar-21,260321,43470
41978,58473,26-Mar-21,260321,168840
41979,43469,26-Mar-21,260321,11807
41980,260586,26-Mar-21,260321,2091
41981,43102,26-Mar-21,260321,26215
41982,A507788,03-Dec-20,31220,18555
41983,11740,03-Dec-20,31220,11740
41984,11750,03-Dec-20,31220,11750
41985,17455,03-Dec-20,31220,17455
41986,11230,03-Dec-20,31220,11230
41987,38786,03-Dec-20,31220,208395
41988,927669,03-Dec-20,31220,9355
41989,927715,03-Dec-20,31220,10650
41990,32346,03-Dec-20,31220,10
41991,32343,03-Dec-20,31220,12915
41992,32344,03-Dec-20,31220,40715
41993,43060,31-Dec-20,311220,4845
41994,A508169,31-Dec-20,311220,400
41995,71867,31-Dec-20,311220,30665
41996,7075,31-Dec-20,311220,7075
41997,38794,31-Dec-20,311220,191625
41998,13244,31-Dec-20,311220,74725
41999,13243,31-Dec-20,311220,39150
42000,A973167,31-Dec-20,311220,55755
42001,12731,31-Dec-20,311220,245054
42002,18086,31-Dec-20,311220,9200
42003,203675,21-Jan-21,210121,50000
42004,203678,21-Jan-21,210121,1450000
42005,203677,21-Jan-21,210121,6600000
42006,203676,21-Jan-21,210121,1550000
42007,41456,21-Jan-21,210121,21705
42008,69255,21-Jan-21,210121,55725
42009,13873,21-Jan-21,210121,57645
42010,174741,21-Jan-21,210121,182365
42011,35593,21-Jan-21,210121,5940
42012,A634823,21-Jan-21,210121,9415
42013,70622,21-Jan-21,210121,3310
42014,67351,21-Jan-21,210121,67351
42015,46632,21-Jan-21,210121,3780
42016,17665,04-Mar-21,40321,17665
42017,58478,05-Mar-21,50321,26460
42018,3480298,05-Mar-21,50321,13300
42019,69223,05-Mar-21,50321,70950
42020,A556420,19-Mar-21,190321,106485
42021,3480487,19-Mar-21,190321,4070
42022,3480488,19-Mar-21,190321,6300
42023,3480489,19-Mar-21,190321,6845
42024,3480490,19-Mar-21,190321,8665
42025,69237,19-Mar-21,190321,85260
42026,69236,19-Mar-21,190321,76270
42027,69235,19-Mar-21,190321,88780
42028,69234,19-Mar-21,190321,75475
42029,69233,19-Mar-21,190321,55380
42030,62154,19-Mar-21,190321,46317
42031,43352,19-Mar-21,190321,56030
42032,43353,19-Mar-21,190321,61150
42033,43354,19-Mar-21,190321,45925
42034,43351,19-Mar-21,190321,40855
42035,43355,19-Mar-21,190321,39820
42036,994275,19-Mar-21,190321,50000
42037,59775,20-Mar-21,200321,19030
42038,88317,20-Mar-21,200321,2635
42039,5768,20-Mar-21,200321,325504
42040,12636,20-Mar-21,200321,18612
42041,88328,20-Mar-21,200321,215
42042,39024,20-Mar-21,200321,250
42043,39049,20-Mar-21,200321,990
42044,133166,20-Mar-21,200321,9270
42045,63484,20-Mar-21,200321,63484
42046,40502,20-Mar-21,200321,40502
42047,IKD1125485,23-Mar-21,230321,2857183
42048,IKD1125771,23-Mar-21,230321,563640
42049,94269,19-Nov-20,191120,11880
42050,94268,19-Nov-20,191120,6670
42051,4657,19-Nov-20,191120,87545
42052,3581133,19-Nov-20,191120,14290
42053,99911,19-Nov-20,191120,3620
42054,99912,19-Nov-20,191120,20425
42055,99913,19-Nov-20,191120,3650
42056,99914,19-Nov-20,191120,7780
42057,71529,19-Nov-20,191120,2420
42058,8770,19-Nov-20,191120,8770
42059,7910,19-Nov-20,191120,7910
42060,10140,19-Nov-20,191120,10140
42061,87310,10-Dec-20,101220,19735
42062,87311,10-Dec-20,101220,63000
42063,99885,10-Dec-20,101220,9640
42064,43701,10-Dec-20,101220,88215
42065,A570761,10-Dec-20,101220,16925
42066,38788,10-Dec-20,101220,172070
42067,927340,10-Dec-20,101220,6895
42068,94128,10-Dec-20,101220,17871
42069,76940,10-Dec-20,101220,76940
42070,A949945,10-Dec-20,101220,21785
42071,12713,10-Dec-20,101220,19166
42072,66445,10-Dec-20,101220,7610
42073,52120,10-Dec-20,101220,11650
42074,87324,17-Dec-20,171220,29735
42075,87325,17-Dec-20,171220,735
42076,99893,17-Dec-20,171220,14270
42077,927345,17-Dec-20,171220,14375
42078,13228,17-Dec-20,171220,120250
42079,80154,17-Dec-20,171220,80154
42080,52126,17-Dec-20,171220,10150
42081,66420,13-Jan-21,130121,19625
42082,66419,13-Jan-21,130121,13865
42083,39295,13-Jan-21,130121,39295
42084,18070,13-Jan-21,130121,2475
42085,A18070,13-Jan-21,130121,3895
42086,IKD0677886,13-Jan-21,130121,1289809
42087,IKD0668775,13-Jan-21,130121,625973
42088,61365,14-Jan-21,140121,3525
42089,69298,14-Jan-21,140121,69565
42090,13866,14-Jan-21,140121,48805
42091,35587,14-Jan-21,140121,13435
42092,95572,14-Jan-21,140121,95572
42093,A302287,30-Jan-21,300121,365710
42094,90748,30-Jan-21,300121,90748
42095,46645,30-Jan-21,300121,11435
42096,A56268,30-Jan-21,300121,25525
42097,99867,30-Jan-21,300121,13525
42098,23956,30-Jan-21,300121,44195
42099,10928,30-Jan-21,300121,84360
42100,94167,30-Jan-21,300121,26712
42101,A512364,30-Jan-21,300121,1300000
42102,B512364,30-Jan-21,300121,27405
42103,C512364,30-Jan-21,300121,71735
42104,12856,30-Jan-21,300121,382959
42105,59753,11-Feb-21,110221,22960
42106,12666,11-Feb-21,110221,349640
42107,108704,11-Feb-21,110221,110815
42108,49951,11-Feb-21,110221,10150
42109,42231,11-Feb-21,110221,31330
42110,69212,23-Feb-21,230221,74300
42111,58830,23-Feb-21,230221,65370
42112,12952,23-Feb-21,230221,4193278
42113,756200,23-Feb-21,230221,208130
42114,95786,23-Feb-21,230221,21660
42115,10989,23-Feb-21,230221,2678
42116,90554,23-Feb-21,230221,26764
42117,90553,23-Feb-21,230221,545893
42118,11347,23-Feb-21,230221,12325
42119,43488,23-Feb-21,230221,45240
42120,3480482,10-Mar-21,100321,8900
42121,69228,10-Mar-21,100321,44675
42122,69227,10-Mar-21,100321,60360
42123,74962,18-Nov-20,181120,46730
42124,470784,18-Nov-20,181120,60492
42125,434333,18-Nov-20,181120,14635
42126,48042,18-Nov-20,181120,22708
42127,48041,18-Nov-20,181120,174275
42128,90662,18-Nov-20,181120,68780
42129,90701,18-Nov-20,181120,34037
42130,94265,18-Nov-20,181120,15215
42131,94266,18-Nov-20,181120,6615
42132,657131,18-Nov-20,181120,22365
42133,99910,18-Nov-20,181120,6105
42134,A507763,18-Nov-20,181120,75000
42135,71526,18-Nov-20,181120,4415
42136,4750,18-Nov-20,181120,4750
42137,38782,18-Nov-20,181120,110970
42138,94121,03-Dec-20,31220,78798
42139,12707,03-Dec-20,31220,908310
42140,66439,03-Dec-20,31220,32255
42141,133023,03-Dec-20,31220,11250
42142,133025,03-Dec-20,31220,2365
42143,133024,03-Dec-20,31220,7130
42144,IKD0402055,03-Dec-20,31220,329442
42145,69285,01-Jan-21,10121,50565
42146,66410,01-Jan-21,10121,8355
42147,66411,01-Jan-21,10121,5740
42148,13853,01-Jan-21,10121,42815
42149,A642753,02-Jan-21,20121,82355
42150,13854,02-Jan-21,20121,48050
42151,994337,02-Jan-21,20121,3204209
42152,950368,02-Jan-21,20121,41945
42153,35582,02-Jan-21,20121,7900
42154,28748,02-Jan-21,20121,251092
42155,28749,02-Jan-21,20121,32591
42156,48217,02-Jan-21,20121,5708
42157,3810,02-Jan-21,20121,3810
42158,68234,02-Jan-21,20121,68234
42159,783420,02-Jan-21,20121,4475752
42160,43049,02-Jan-21,20121,107551
42161,43062,02-Jan-21,20121,9620
42162,71869,02-Jan-21,20121,19040
42163,12425,02-Jan-21,20121,12425
42164,927352,02-Jan-21,20121,5700
42165,44140,08-Jan-21,80121,19545
42166,69292,08-Jan-21,80121,75390
42167,13860,08-Jan-21,80121,70305
42168,131186,08-Jan-21,80121,159369
42169,48231,08-Jan-21,80121,29649
42170,48230,08-Jan-21,80121,363185
42171,98006,08-Jan-21,80121,98006
42172,783427,08-Jan-21,80121,3270244
42173,43068,08-Jan-21,80121,14435
42174,44534,08-Jan-21,80121,9915
42175,28915,08-Jan-21,80121,28915
42176,IKD1092781,15-Mar-21,150321,1239203
42177,3480484,15-Mar-21,150321,10730
42178,69230,15-Mar-21,150321,70415
42179,IKD0744498,01-Feb-21,10221,1314106
42180,44160,01-Feb-21,10221,5155
42181,69265,01-Feb-21,10221,26445
42182,58908,01-Feb-21,10221,22675
42183,174579,01-Feb-21,10221,4442802
42184,174916,01-Feb-21,10221,160565
42185,96287,01-Feb-21,10221,96287
42186,IKD029897,09-Nov-20,91120,906632
42187,IKD0298403,09-Nov-20,91120,306329
42188,IKD0299220,09-Nov-20,91120,585528
42189,74955,09-Nov-20,91120,28770
42190,433965,09-Nov-20,91120,10735
42191,94111,19-Nov-20,191120,46695
42192,493067,19-Nov-20,191120,60435
42193,20530,19-Nov-20,191120,20530
42194,993621,19-Nov-20,191120,635315
42195,A915418,19-Nov-20,191120,1578500
42196,66428,19-Nov-20,191120,18135
42197,1352107,19-Nov-20,191120,2070
42198,74982,05-Dec-20,51220,52680
42199,13880,05-Dec-20,51220,52430
42200,58481,05-Dec-20,51220,135014
42201,28608,05-Dec-20,51220,234210
42202,28609,05-Dec-20,51220,163526
42203,48083,05-Dec-20,51220,9923
42204,48082,05-Dec-20,51220,34769
42205,89167,05-Dec-20,51220,89167
42206,87301,05-Dec-20,51220,25030
42207,87302,05-Dec-20,51220,51975
42208,99880,05-Dec-20,51220,22310
42209,A507794,05-Dec-20,51220,6865
42210,71544,05-Dec-20,51220,37020
42211,IKD0507381,18-Dec-20,181220,628725
42212,74995,18-Dec-20,181220,67860
42213,13890,18-Dec-20,181220,61900
42214,57160,18-Dec-20,181220,182896
42215,28720,18-Dec-20,181220,23974
42216,28719,18-Dec-20,181220,262300
42217,56254,14-Jan-21,140121,59250
42218,43074,14-Jan-21,140121,19710
42219,45709,14-Jan-21,140121,49250
42220,12742,14-Jan-21,140121,424423
42221,IKD0688981,14-Jan-21,140121,430635
42222,44152,22-Jan-21,220121,18860
42223,69256,22-Jan-21,220121,40170
42224,2087,22-Jan-21,220121,8970
42225,13874,22-Jan-21,220121,92835
42226,175172,22-Jan-21,220121,178750
42227,35594,22-Jan-21,220121,7535
42228,22885,22-Jan-21,220121,22885
42229,46633,22-Jan-21,220121,19240
42230,69202,12-Feb-21,120221,62160
42231,13402,12-Feb-21,120221,19295
42232,58920,12-Feb-21,120221,80870
42233,90507,12-Feb-21,120221,485215
42234,90508,12-Feb-21,120221,147339
42235,86826,12-Feb-21,120221,86826
42236,28860,12-Feb-21,120221,42810
42237,11333,12-Feb-21,120221,32830
42238,3461461,12-Feb-21,120221,12020
42239,43479,12-Feb-21,120221,42040
42240,7250417,12-Feb-21,120221,55248
42241,A503831,12-Feb-21,120221,36530
42242,94754,12-Feb-21,120221,26007
42243,71839,23-Feb-21,230221,15025
42244,15125,23-Feb-21,230221,15125
42245,16415,23-Feb-21,230221,16415
42246,484223,23-Feb-21,230221,14460
42247,257364,23-Feb-21,230221,52470
42248,59762,23-Feb-21,230221,22330
42249,12675,23-Feb-21,230221,471461
42250,13410,23-Feb-21,230221,6370
42251,44141,11-Jan-21,110121,19825
42252,69293,11-Jan-21,110121,61290
42253,66416,11-Jan-21,110121,20550
42254,13861,11-Jan-21,110121,43235
42255,48233,11-Jan-21,110121,17365
42256,48232,11-Jan-21,110121,300150
42257,6300,11-Jan-21,110121,6300
42258,74923,11-Jan-21,110121,74923
42259,783428,11-Jan-21,110121,3739806
42260,41330,11-Jan-21,110121,13465
42261,98972,11-Jan-21,110121,8882
42262,62144,10-Mar-21,100321,174660
42263,58846,10-Mar-21,100321,38545
42264,58845,10-Mar-21,100321,79890
42265,4725,10-Mar-21,100321,4725
42266,756025,10-Mar-21,100321,58950
42267,94110,18-Nov-20,181120,8715
42268,493063,18-Nov-20,181120,19905
42269,993620,18-Nov-20,181120,117004
42270,A915415,18-Nov-20,181120,50000
42271,B915415,18-Nov-20,181120,50000
42272,C915415,18-Nov-20,181120,50000
42273,D915415,18-Nov-20,181120,1100000
42274,E915415,18-Nov-20,181120,100000
42275,66427,18-Nov-20,181120,5235
42276,66426,18-Nov-20,181120,3195
42277,18167,18-Nov-20,181120,10
42278,48043,18-Nov-20,181120,12064
42279,48045,18-Nov-20,181120,20613
42280,48047,18-Nov-20,181120,17392
42281,48052,18-Nov-20,181120,62914
42282,48046,18-Nov-20,181120,138740
42283,48044,18-Nov-20,181120,118270
42284,A48042,18-Nov-20,181120,148030
42285,619136,18-Nov-20,181120,33780
42286,41090,18-Nov-20,181120,41090
42287,90702,18-Nov-20,181120,40365
42288,90703,18-Nov-20,181120,33710
42289,71528,18-Nov-20,181120,14595
42290,71527,18-Nov-20,181120,6165
42291,493064,18-Nov-20,181120,37795
42292,493065,18-Nov-20,181120,23585
42293,493066,18-Nov-20,181120,30785
42294,1330011,18-Nov-20,181120,6080
42295,133012,18-Nov-20,181120,5695
42296,864687,18-Nov-20,181120,6735
42297,5000,08-Dec-20,81220,5000
42298,74984,08-Dec-20,81220,50815
42299,13882,08-Dec-20,81220,55460
42300,57030,08-Dec-20,81220,128
42301,58271,08-Dec-20,81220,127830
42302,28613,08-Dec-20,81220,37080
42303,28612,08-Dec-20,81220,288850
42304,48094,08-Dec-20,81220,17325
42305,44946,08-Dec-20,81220,66887
42306,87304,08-Dec-20,81220,22970
42307,87305,08-Dec-20,81220,108675
42308,77158,08-Dec-20,81220,43085
42309,77157,08-Dec-20,81220,23730
42310,950401,01-Jan-21,10121,16360
42311,35576,01-Jan-21,10121,1450
42312,35577,01-Jan-21,10121,65
42313,35578,01-Jan-21,10121,14390
42314,35579,01-Jan-21,10121,9505
42315,35580,01-Jan-21,10121,14275
42316,35581,01-Jan-21,10121,28780
42317,28747,01-Jan-21,10121,21977
42318,28746,01-Jan-21,10121,300880
42319,96453,01-Jan-21,10121,96453
42320,1010,01-Jan-21,10121,1010
42321,783419,01-Jan-21,10121,5073365
42322,77210,01-Jan-21,10121,33615
42323,A562028,01-Jan-21,10121,1810000
42324,33962,01-Jan-21,10121,44145
42325,43061,01-Jan-21,10121,10085
42326,71868,01-Jan-21,10121,26155
42327,6715,01-Jan-21,10121,6715
42328,13246,02-Jan-21,20121,70770
42329,12733,02-Jan-21,20121,291614
42330,18054,02-Jan-21,20121,10630
42331,44136,04-Jan-21,40121,13300
42332,69287,04-Jan-21,40121,64085
42333,13855,04-Jan-21,40121,30530
42334,131590,04-Jan-21,40121,118945
42335,45702,08-Jan-21,80121,55495
42336,12738,08-Jan-21,80121,23540
42337,A569643,08-Jan-21,80121,1066
42338,51073,08-Jan-21,80121,19345
42339,IKD0633333,08-Jan-21,80121,483939
42340,49938,29-Jan-21,290121,7320
42341,58848,15-Mar-21,150321,75605
42342,994266,15-Mar-21,150321,50000
42343,95801,15-Mar-21,150321,1115
42344,48329,15-Mar-21,150321,25043
42345,48416,15-Mar-21,150321,23986
42346,48415,15-Mar-21,150321,331725
42347,64803,15-Mar-21,150321,67420
42348,43455,15-Mar-21,150321,30340
42349,58938,15-Mar-21,150321,20555
42350,71579,15-Mar-21,150321,4510
42351,39388,15-Mar-21,150321,14365
42352,46645,01-Feb-21,10221,23460
42353,89209,01-Feb-21,10221,29485
42354,56269,01-Feb-21,10221,14280
42355,60490,01-Feb-21,10221,26460
42356,99868,01-Feb-21,10221,12290
42357,94168,01-Feb-21,10221,24029
42358,12857,01-Feb-21,10221,423475
42359,48027,09-Nov-20,91120,235841
42360,48026,09-Nov-20,91120,234835
42361,43693,09-Nov-20,91120,75354
42362,87299,09-Nov-20,91120,12405
42363,87300,09-Nov-20,91120,4410
42364,99903,09-Nov-20,91120,2905
42365,384845,09-Nov-20,91120,6090
42366,A563414,09-Nov-20,91120,11980
42367,589289,09-Nov-20,91120,57240
42368,473272,09-Nov-20,91120,77950
42369,492090,09-Nov-20,91120,180835
42370,94104,09-Nov-20,91120,12705
42371,493052,09-Nov-20,91120,30865
42372,993614,09-Nov-20,91120,341635
42373,IKD0345669,23-Nov-20,231120,1439166
42374,74969,23-Nov-20,231120,36955
42375,13463,23-Nov-20,231120,44100
42376,13464,23-Nov-20,231120,86478
42377,470267,23-Nov-20,231120,192160
42378,40298,23-Nov-20,231120,17450
42379,28582,23-Nov-20,231120,36782
42380,94123,05-Dec-20,51220,21225
42381,12709,05-Dec-20,51220,206199
42382,66440,05-Dec-20,51220,19455
42383,56779,05-Dec-20,51220,15155
42384,13652,05-Dec-20,51220,10915
42385,46551,18-Dec-20,181220,34290
42386,99894,18-Dec-20,181220,27415
42387,927605,18-Dec-20,181220,9750
42388,13229,18-Dec-20,181220,139125
42389,12721,18-Dec-20,181220,324634
42390,66401,18-Dec-20,181220,10415
42391,66450,18-Dec-20,181220,27535
42392,52105,18-Dec-20,181220,9750
42393,IKD0682268,14-Jan-21,140121,1013732
42394,IKD0688295,14-Jan-21,140121,649587
42395,44145,15-Jan-21,150121,20485
42396,44146,15-Jan-21,150121,12985
42397,69299,15-Jan-21,150121,51460
42398,13867,15-Jan-21,150121,46585
