Sr.No.,Bank,Challan No.,Challan Date,Challan Amt,ACC Unit,TC Number
590.0,SBI RANIA,314580,30-DEC-19,1285.0,NCR JHS 03,321102001100608.0
591.0,SBI RANIA,314581,31-DEC-19,1650.0,NCR JHS 03,321102001100608.0
592.0,SBI RANIA,314582,31-DEC-19,335.0,NCR JHS 03,321102001100608.0
593.0,SBI RANIA,314583,01-JAN-20,130.0,NCR JHS 03,321102001100608.0
594.0,S B I  GWALIOR,315515,21-DEC-19,105.0,NCR JHS 03,321102001100609.0
595.0,S B I  GWALIOR,315516,23-DEC-19,565.0,NCR JHS 03,321102001100609.0
596.0,S B I  GWALIOR,315517,24-DEC-19,190.0,NCR JHS 03,321102001100609.0
597.0,S B I  GWALIOR,315518,26-DEC-19,140.0,NCR JHS 03,321102001100609.0
598.0,S B I  GWALIOR,315519,27-DEC-19,50.0,NCR JHS 03,321102001100609.0
599.0,S B I  GWALIOR,315520,30-DEC-19,430.0,NCR JHS 03,321102001100609.0
600.0,S B I  GWALIOR,315522,01-JAN-20,25.0,NCR JHS 03,321102001100609.0
601.0,S B I  GWALIOR,315523,02-JAN-20,10.0,NCR JHS 03,321102001100652.0
602.0,S B I  GWALIOR,315524,03-JAN-20,85.0,NCR JHS 03,321102001100652.0
603.0,S B I  TIKAMGARH,344642,30-DEC-19,105145.0,NCR JHS 03,321102001100652.0
604.0,S B I MAINPURI,356644,31-DEC-19,3308.0,NCR ALD 02,321102001100608.0
605.0,S.B.I. KANPUR,356645,03-JAN-20,70875.0,NCR ALD 02,321102001100609.0
606.0,S.B.I. KANPUR,356647,06-JAN-20,12600.0,NCR ALD 02,321102001100609.0
607.0,S.B.I. KANPUR,356648,08-JAN-20,9923.0,NCR ALD 02,321102001100609.0
608.0,SBI BHONGAON,356984,30-DEC-19,12215.0,NCR ALD 02,321102001100608.0
609.0,S B I MAINPURI,357127,21-DEC-19,14625.0,NCR ALD 02,321102001100608.0
610.0,S B I MAINPURI,357128,23-DEC-19,4710.0,NCR ALD 02,321102001100608.0
611.0,S B I MAINPURI,357129,23-DEC-19,2415.0,NCR ALD 02,321102001100608.0
612.0,S B I MAINPURI,357130,24-DEC-19,11110.0,NCR ALD 02,321102001100608.0
613.0,S B I MAINPURI,357131,26-DEC-19,2420.0,NCR ALD 02,321102001100608.0
614.0,S B I MAINPURI,357132,26-DEC-19,6965.0,NCR ALD 02,321102001100608.0
615.0,S B I MAINPURI,357133,27-DEC-19,780.0,NCR ALD 02,321102001100608.0
616.0,S B I MAINPURI,357134,30-DEC-19,1785.0,NCR ALD 02,321102001100608.0
617.0,S B I MAINPURI,357135,30-DEC-19,7205.0,NCR ALD 02,321102001100608.0
618.0,S B I MAINPURI,357136,30-DEC-19,2370.0,NCR ALD 02,321102001100608.0
619.0,S B I MAINPURI,357137,31-DEC-19,1635.0,NCR ALD 02,321102001100608.0
620.0,S B I MAINPURI,357138,01-JAN-20,5505.0,NCR ALD 02,321102001100608.0
621.0,S B I MAINPURI,357704,23-DEC-19,61640.0,NCR ALD 02,321102001100608.0
622.0,S B I MAINPURI,357705,23-DEC-19,59445.0,NCR ALD 02,321102001100608.0
623.0,S B I MAINPURI,357706,24-DEC-19,90080.0,NCR ALD 02,321102001100608.0
624.0,S B I MAINPURI,357707,26-DEC-19,74750.0,NCR ALD 02,321102001100608.0
625.0,S B I MAINPURI,357708,26-DEC-19,59257.0,NCR ALD 02,321102001100608.0
626.0,S B I MAINPURI,357709,27-DEC-19,73647.0,NCR ALD 02,321102001100608.0
627.0,S B I MAINPURI,357710,30-DEC-19,45827.0,NCR ALD 02,321102001100608.0
628.0,S B I MAINPURI,357711,30-DEC-19,74305.0,NCR ALD 02,321102001100608.0
629.0,S B I MAINPURI,357712,30-DEC-19,57623.0,NCR ALD 02,321102001100608.0
630.0,S B I MAINPURI,357713,31-DEC-19,56145.0,NCR ALD 02,321102001100608.0
631.0,S B I MAINPURI,357714,01-JAN-20,54930.0,NCR ALD 02,321102001100608.0
632.0,S B I MAINPURI,357716,02-JAN-20,63594.0,NCR ALD 02,321102001100652.0
633.0,S B I MAINPURI,357717,03-JAN-20,57201.0,NCR ALD 02,321102001100652.0
634.0,S B I MAINPURI,357718,04-JAN-20,74765.0,NCR ALD 02,321102001100652.0
635.0,S B I MAINPURI,357719,06-JAN-20,68846.0,NCR ALD 02,321102001100652.0
636.0,S B I MAINPURI,357720,06-JAN-20,71115.0,NCR ALD 02,321102001100652.0
637.0,S B I MAINPURI,357721,07-JAN-20,7428.0,NCR ALD 02,321102001100652.0
638.0,S B I MAINPURI,357722,08-JAN-20,84620.0,NCR ALD 02,321102001100652.0
639.0,S B I MAINPURI,357723,09-JAN-20,92245.0,NCR ALD 02,321102001100652.0
640.0,S B I MAINPURI,357724,10-JAN-20,64200.0,NCR ALD 02,321102001100652.0
641.0,S B I MAINPURI,357725,13-JAN-20,93265.0,NCR ALD 02,321102001100652.0
642.0,S B I MAINPURI,357726,13-JAN-20,57025.0,NCR ALD 02,321102001100652.0
643.0,S B I MAINPURI,357727,13-JAN-20,78679.0,NCR ALD 02,321102001100652.0
644.0,S B I MAINPURI,357728,14-JAN-20,83374.0,NCR ALD 02,321102001100652.0
645.0,S B I MAINPURI,357729,15-JAN-20,68195.0,NCR ALD 02,321102001100652.0
646.0,S B I MAINPURI,357730,16-JAN-20,153232.0,NCR ALD 02,321102001100652.0
647.0,S B I MAINPURI,357731,17-JAN-00,119425.0,NCR ALD 02,321102001100652.0
648.0,S B I MAINPURI,357732,18-JAN-20,98055.0,NCR ALD 02,321102001100652.0
649.0,S B I MAINPURI,357733,20-JAN-20,107525.0,NCR ALD 02,321102001100652.0
650.0,S B I MAINPURI,357734,20-JAN-20,85510.0,NCR ALD 02,321102001100652.0
651.0,S B I MAINPURI,357735,21-JAN-20,102190.0,NCR ALD 02,321102001100652.0
652.0,S B I MAINPURI,358020,12-DEC-19,4960.0,NCR ALD 02,321102001100608.0
653.0,S B I MAINPURI,358021,13-DEC-19,1750.0,NCR ALD 02,321102001100608.0
654.0,S B I MAINPURI,358022,16-DEC-19,1485.0,NCR ALD 02,321102001100608.0
655.0,S B I MAINPURI,358023,16-DEC-19,2745.0,NCR ALD 02,321102001100608.0
656.0,S B I MAINPURI,358024,16-DEC-19,2770.0,NCR ALD 02,321102001100608.0
657.0,S B I MAINPURI,358025,17-DEC-19,1920.0,NCR ALD 02,321102001100608.0
658.0,S B I MAINPURI,358026,18-DEC-19,2155.0,NCR ALD 02,321102001100608.0
659.0,S B I MAINPURI,358027,19-DEC-19,1815.0,NCR ALD 02,321102001100608.0
660.0,S B I MAINPURI,358028,20-DEC-19,885.0,NCR ALD 02,321102001100608.0
661.0,S B I MAINPURI,358029,21-DEC-19,16015.0,NCR ALD 02,321102001100608.0
662.0,S B I MAINPURI,358030,23-DEC-19,2415.0,NCR ALD 02,321102001100608.0
663.0,S B I MAINPURI,358031,23-DEC-19,2120.0,NCR ALD 02,321102001100608.0
664.0,S B I MAINPURI,358032,24-DEC-19,1415.0,NCR ALD 02,321102001100608.0
665.0,S B I MAINPURI,358033,26-DEC-19,1845.0,NCR ALD 02,321102001100608.0
666.0,S B I MAINPURI,358034,26-DEC-19,1610.0,NCR ALD 02,321102001100608.0
667.0,S B I MAINPURI,358035,27-DEC-19,1130.0,NCR ALD 02,321102001100608.0
668.0,S B I MAINPURI,358036,30-DEC-19,1765.0,NCR ALD 02,321102001100608.0
669.0,S B I MAINPURI,358037,30-DEC-19,2115.0,NCR ALD 02,321102001100608.0
670.0,S B I MAINPURI,358038,30-DEC-19,2280.0,NCR ALD 02,321102001100608.0
671.0,S B I MAINPURI,358039,31-DEC-19,1485.0,NCR ALD 02,321102001100608.0
672.0,S B I MAINPURI,358040,01-JAN-20,1340.0,NCR ALD 02,321102001100608.0
673.0,S B I MAINPURI,358041,02-JAN-20,1635.0,NCR ALD 02,321102001100652.0
674.0,S B I MAINPURI,358042,03-JAN-20,1525.0,NCR ALD 02,321102001100652.0
675.0,S B I MAINPURI,358043,04-JAN-20,757.0,NCR ALD 02,321102001100652.0
676.0,S B I MAINPURI,358044,06-JAN-20,930.0,NCR ALD 02,321102001100652.0
677.0,S B I MAINPURI,358045,06-JAN-20,1836.0,NCR ALD 02,321102001100652.0
678.0,S B I MAINPURI,358046,07-JAN-20,2295.0,NCR ALD 02,321102001100652.0
679.0,S B I MAINPURI,358047,08-JAN-20,1955.0,NCR ALD 02,321102001100652.0
680.0,S B I MAINPURI,358048,09-JAN-20,1530.0,NCR ALD 02,321102001100652.0
681.0,S B I MAINPURI,358049,10-JAN-20,4275.0,NCR ALD 02,321102001100652.0
682.0,S B I MAINPURI,358050,13-JAN-20,2245.0,NCR ALD 02,321102001100652.0
683.0,S B I MAINPURI,358051,13-JAN-20,9340.0,NCR ALD 02,321102001100652.0
684.0,S B I MAINPURI,358052,13-JAN-20,3040.0,NCR ALD 02,321102001100652.0
685.0,S B I MAINPURI,358053,14-JAN-20,3010.0,NCR ALD 02,321102001100652.0
686.0,S B I MAINPURI,358054,15-JAN-20,2200.0,NCR ALD 02,321102001100652.0
687.0,S B I MAINPURI,358055,16-JAN-20,3380.0,NCR ALD 02,321102001100652.0
688.0,S B I MAINPURI,358056,17-JAN-20,870.0,NCR ALD 02,321102001100652.0
689.0,S B I MAINPURI,358057,18-JAN-20,2005.0,NCR ALD 02,321102001100652.0
690.0,S B I MAINPURI,358058,20-JAN-20,2245.0,NCR ALD 02,321102001100652.0
691.0,S B I MAINPURI,358059,20-JAN-20,2810.0,NCR ALD 02,321102001100652.0
