Sr.No.,Challan No.,Scroll Date,Scroll No.,Scroll Amt
43836,52125,27-NOV-20,271120,2965
43837,IKD0364594,27-NOV-20,271120,283643
43838,IKD0364513,27-NOV-20,271120,2033325
43839,60642,15-DEC-20,151220,158084
43840,A60642,15-DEC-20,151220,188565
43841,B60642,15-DEC-20,151220,359171
43842,60640,15-DEC-20,151220,454500
43843,71851,15-DEC-20,151220,17790
43844,12717,15-DEC-20,151220,273594
43845,66447,15-DEC-20,151220,4580
43846,66448,15-DEC-20,151220,21445
43847,35204,15-DEC-20,151220,6510
43848,80811,16-DEC-20,161220,94900
43849,80812,16-DEC-20,161220,31500
43850,80809,16-DEC-20,161220,117370
43851,80810,16-DEC-20,161220,120490
43852,A177828,16-DEC-20,161220,117475
43853,74993,16-DEC-20,161220,41055
43854,74992,16-DEC-20,161220,52700
43855,74991,16-DEC-20,161220,38560
43856,13888,16-DEC-20,161220,193180
43857,58491,16-DEC-20,161220,44655
43858,57562,16-DEC-20,161220,165705
43859,44142,12-JAN-21,120121,19310
43860,69294,12-JAN-21,120121,37960
43861,66418,12-JAN-21,120121,18570
43862,13862,12-JAN-21,120121,73920
43863,131021,12-JAN-21,120121,182652
43864,35584,12-JAN-21,120121,495
43865,48235,12-JAN-21,120121,32449
43866,48234,12-JAN-21,120121,325245
43867,86309,12-JAN-21,120121,86309
43868,5,12-JAN-21,120121,5
43869,783432,12-JAN-21,120121,3292390
43870,783431,12-JAN-21,120121,3786394
43871,46613,12-JAN-21,120121,15740
43872,48600,12-JAN-21,120121,48600
43873,43070,12-JAN-21,120121,37385
43874,23952,28-JAN-21,280121,46130
43875,23953,28-JAN-21,280121,65625
43876,10927,28-JAN-21,280121,128960
43877,927620,28-JAN-21,280121,23400
43878,927096,28-JAN-21,280121,11225
43879,94165,28-JAN-21,280121,64460
43880,45721,28-JAN-21,280121,83415
43881,45722,28-JAN-21,280121,57995
43882,45723,28-JAN-21,280121,81695
43883,12654,28-JAN-21,280121,1310601
43884,06717,28-JAN-21,280121,86970
43885,49933,28-JAN-21,280121,7750
43886,49934,28-JAN-21,280121,3295
43887,49935,28-JAN-21,280121,16410
43888,52083,28-JAN-21,280121,6490
43889,A52083,28-JAN-21,280121,5155
43890,IKD0776560,10-FEB-21,100221,1968356
43891,A940979,10-FEB-21,100221,452221
43892,69275,10-FEB-21,100221,46410
43893,69274,10-FEB-21,100221,62455
43894,33209,10-FEB-21,100221,6765
43895,62087,10-FEB-21,100221,171943
43896,58918,10-FEB-21,100221,33880
43897,A58916,10-FEB-21,100221,54240
43898,756099,10-FEB-21,100221,152842
43899,IKD0880326,20-FEB-21,200221,862107
43900,IKD0881204,20-FEB-21,200221,492918
43901,3480287,20-FEB-21,200221,13025
43902,69210,20-FEB-21,200221,64325
43903,A58828,20-FEB-21,200221,77325
43904,765775,20-FEB-21,200221,174735
43905,95784,20-FEB-21,200221,13760
43906,90524,20-FEB-21,200221,43740
43907,10983,20-FEB-21,200221,3308
43908,90523,20-FEB-21,200221,591879
43909,951101,20-FEB-21,200221,173125
43910,43486,20-FEB-21,200221,21295
43911,3480300,08-MAR-21,080321,6625
43912,69225,08-MAR-21,080321,62680
43913,A362134,08-MAR-21,080321,3848400
43914,13420,08-MAR-21,080321,8780
43915,58843,08-MAR-21,080321,60305
43916,994255,08-MAR-21,080321,50000
43917,95797,08-MAR-21,080321,44900
43918,48406,08-MAR-21,080321,42734
43919,48405,08-MAR-21,080321,438090
43920,10999,08-MAR-21,080321,3780
43921,6615,08-MAR-21,080321,6615
43922,40783,08-MAR-21,080321,56740
43923,993557,08-MAR-21,080321,80
43924,A641957,24-MAR-21,240321,195616
43925,5771,24-MAR-21,240321,239461
43926,88331,24-MAR-21,240321,395
43927,88277,24-MAR-21,240321,3260
43928,33076,24-MAR-21,240321,400
43929,79415,24-MAR-21,240321,14180
43930,74976,02-DEC-20,021220,34965
43931,A311835,02-DEC-20,021220,14135
43932,13877,02-DEC-20,021220,38180
43933,57672,02-DEC-20,021220,45783
43934,57559,02-DEC-20,021220,59995
43935,2891932,02-DEC-20,021220,33560
43936,28596,02-DEC-20,021220,38532
43937,28595,02-DEC-20,021220,183305
43938,109727,02-DEC-20,021220,2234769
43939,109728,02-DEC-20,021220,2297209
43940,A109728,02-DEC-20,021220,2398093
43941,72400,02-DEC-20,021220,72400
43942,9925,02-DEC-20,021220,9925
43943,530,30-DEC-20,301220,530
43944,3620,30-DEC-20,301220,3620
43945,91735,30-DEC-20,301220,91735
43946,44546,30-DEC-20,301220,44546
43947,78643,30-DEC-20,301220,78643
43948,783413,30-DEC-20,301220,3475240
43949,783415,30-DEC-20,301220,3779092
43950,783416,30-DEC-20,301220,4119538
43951,783414,30-DEC-20,301220,3117626
43952,46669,30-DEC-20,301220,10
43953,46672,30-DEC-20,301220,19530
43954,46671,30-DEC-20,301220,27525
43955,46667,30-DEC-20,301220,29245
43956,46670,30-DEC-20,301220,38570
43957,46626,19-JAN-21,190121,21795
43958,43753,19-JAN-21,190121,13485
43959,56258,19-JAN-21,190121,2625
43960,99854,19-JAN-21,190121,17155
43961,928384,19-JAN-21,190121,18135
43962,87180,19-JAN-21,190121,87180
43963,12747,19-JAN-21,190121,327712
43964,49927,19-JAN-21,190121,3580
43965,49926,19-JAN-21,190121,8215
43966,52075,19-JAN-21,190121,11120
43967,43495,03-MAR-21,030321,185
43968,43494,03-MAR-21,030321,33500
43969,43493,03-MAR-21,030321,31480
43970,A43495,03-MAR-21,030321,58910
43971,58926,03-MAR-21,030321,13185
43972,58927,03-MAR-21,030321,2920
43973,58928,03-MAR-21,030321,19285
43974,58929,03-MAR-21,030321,20590
43975,A063016,03-MAR-21,030321,1180
43976,B063016,03-MAR-21,030321,1180
43977,71845,03-MAR-21,030321,19175
43978,71846,03-MAR-21,030321,8635
43979,61198,03-MAR-21,030321,19665
43980,5564165,18-MAR-21,180321,93975
43981,3480485,18-MAR-21,180321,6320
43982,3480486,18-MAR-21,180321,6970
43983,91813,18-MAR-21,180321,607945
43984,69232,18-MAR-21,180321,74860
43985,69231,18-MAR-21,180321,53645
43986,58849,18-MAR-21,180321,46855
43987,58850,18-MAR-21,180321,61975
43988,994269,18-MAR-21,180321,4009025
43989,95060,18-MAR-21,180321,95060
43990,702019,18-MAR-21,180321,45273
43991,95802,18-MAR-21,180321,1665
43992,95803,18-MAR-21,180321,13655
43993,48333,18-MAR-21,180321,17015
43994,10655,19-MAR-21,190321,10655
43995,5340,19-MAR-21,190321,5340
43996,A562676,19-MAR-21,190321,890
43997,A949885,19-MAR-21,190321,1040
43998,59774,19-MAR-21,190321,110050
43999,3480281,15-FEB-21,150221,855
44000,69203,15-FEB-21,150221,72375
44001,58921,15-FEB-21,150221,63525
44002,53040,15-FEB-21,150221,2775728
44003,53046,15-FEB-21,150221,50000
44004,95780,15-FEB-21,150221,12135
44005,90509,15-FEB-21,150221,563512
44006,90510,15-FEB-21,150221,51100
44007,10977,15-FEB-21,150221,16065
44008,81542,15-FEB-21,150221,81542
44009,A360157,15-FEB-21,150221,77269
44010,98573,15-FEB-21,150221,98573
44011,74961,17-NOV-20,171120,40475
44012,434428,17-NOV-20,171120,22420
44013,48040,17-NOV-20,171120,41156
44014,48039,17-NOV-20,171120,143510
44015,90661,17-NOV-20,171120,19845
44016,43700,17-NOV-20,171120,49330
44017,94262,17-NOV-20,171120,17975
44018,94263,17-NOV-20,171120,18900
44019,99909,17-NOV-20,171120,9600
44020,60633,17-NOV-20,171120,5000
44021,A060633,17-NOV-20,171120,15000
44022,A60633,17-NOV-20,171120,5000
44023,60631,17-NOV-20,171120,3806
44024,A60631,17-NOV-20,171120,6874
44025,B60631,17-NOV-20,171120,15264
44026,60630,17-NOV-20,171120,1600
44027,A60630,17-NOV-20,171120,489320
44028,B060630,17-NOV-20,171120,1000
44029,384850,17-NOV-20,171120,1730
44030,66453,17-NOV-20,171120,1890
44031,A1161,17-NOV-20,171120,15395
44032,74974,27-NOV-20,271120,31525
44033,57431,27-NOV-20,271120,72825
44034,28592,27-NOV-20,271120,22248
44035,28591,27-NOV-20,271120,156445
44036,39690,27-NOV-20,271120,39690
44037,63222,27-NOV-20,271120,63222
44038,44935,27-NOV-20,271120,26675
44039,99921,27-NOV-20,271120,11920
44040,60635,27-NOV-20,271120,1169
44041,A60635,27-NOV-20,271120,4461
44042,B60635,27-NOV-20,271120,3151
44043,A060635,27-NOV-20,271120,2939
44044,B060635,27-NOV-20,271120,109188
44045,60636,27-NOV-20,271120,21314
44046,A060636,27-NOV-20,271120,57606
44047,B060636,27-NOV-20,271120,53712
44048,A060638,27-NOV-20,271120,819742
44049,57004,16-DEC-20,161220,152990
44050,950403,16-DEC-20,161220,21940
44051,28712,16-DEC-20,161220,27209
44052,28711,16-DEC-20,161220,386703
44053,28713,16-DEC-20,161220,206455
44054,28714,16-DEC-20,161220,133989
44055,28715,16-DEC-20,161220,175615
44056,37714,16-DEC-20,161220,37714
44057,91941,16-DEC-20,161220,63000
44058,85567,16-DEC-20,161220,85567
44059,76330,16-DEC-20,161220,76330
44060,4716,16-DEC-20,161220,6615
44061,49390,12-JAN-21,120121,49390
44062,45705,12-JAN-21,120121,127710
44063,12740,12-JAN-21,120121,482453
44064,27218,12-JAN-21,120121,16050
44065,336528,12-JAN-21,120121,23345
44066,IKD0660873,12-JAN-21,120121,786413
44067,44158,29-JAN-21,290121,12595
44068,44157,29-JAN-21,290121,33465
44069,69263,29-JAN-21,290121,76615
44070,69262,29-JAN-21,290121,40590
44071,58905,29-JAN-21,290121,56680
44072,58906,29-JAN-21,290121,34665
44073,174336,29-JAN-21,290121,6300
44074,174925,29-JAN-21,290121,124546
44075,174829,29-JAN-21,290121,166705
44076,35599,29-JAN-21,290121,20990
44077,3022834,29-JAN-21,290121,56774
44078,100577,29-JAN-21,290121,100577
44079,A505284,10-FEB-21,100221,1000000
44080,91799,10-FEB-21,100221,1485
44081,90502,10-FEB-21,100221,33955
44082,90504,10-FEB-21,100221,28480
44083,90503,10-FEB-21,100221,272585
44084,90501,10-FEB-21,100221,384155
44085,105024,10-FEB-21,100221,105024
44086,63793,10-FEB-21,100221,63793
44087,11330,10-FEB-21,100221,36840
44088,43477,10-FEB-21,100221,44417
44089,71837,20-FEB-21,200221,20165
44090,10934,20-FEB-21,200221,96980
44091,3610187,20-FEB-21,200221,24070
44092,59760,20-FEB-21,200221,12630
44093,12673,20-FEB-21,200221,313932
44094,A636613,20-FEB-21,200221,1600000
44095,58457,08-MAR-21,080321,253890
44096,A58457,08-MAR-21,080321,72765
44097,43500,08-MAR-21,080321,43920
44098,58933,08-MAR-21,080321,14900
44099,39384,08-MAR-21,080321,11660
44100,63355,08-MAR-21,080321,12425
44101,88301,08-MAR-21,080321,1225
44102,88302,08-MAR-21,080321,940
44103,767934,08-MAR-21,080321,76400
44104,4860301,25-MAR-21,250321,21455
44105,3480495,25-MAR-21,250321,10435
44106,69243,25-MAR-21,250321,46835
44107,43361,25-MAR-21,250321,35530
44108,702518,25-MAR-21,250321,17985
44109,95812,25-MAR-21,250321,7235
44110,90606,25-MAR-21,250321,34286
44111,90605,25-MAR-21,250321,243615
44112,90527,25-MAR-21,250321,15650
44113,90528,25-MAR-21,250321,13855
44114,77410,25-MAR-21,250321,77410
44115,4548,25-MAR-21,250321,65331
44116,3461251,25-MAR-21,250321,35340
44117,56278,25-MAR-21,250321,1320000
44118,56279,25-MAR-21,250321,16586
44119,44939,02-DEC-20,021220,5380
44120,99923,02-DEC-20,021220,10465
44121,71539,02-DEC-20,021220,23170
44122,10290,02-DEC-20,021220,10290
44123,94120,02-DEC-20,021220,21630
44124,14809,02-DEC-20,021220,59060
44125,12705,02-DEC-20,021220,284672
44126,66437,02-DEC-20,021220,8805
44127,66438,02-DEC-20,021220,19655
44128,52135,02-DEC-20,021220,6595
44129,43056,30-DEC-20,301220,12940
44130,43057,30-DEC-20,301220,13905
44131,43058,30-DEC-20,301220,18215
44132,43059,30-DEC-20,301220,10160
44133,A940469,30-DEC-20,301220,139895
44134,B940469,30-DEC-20,301220,116975
44135,23260,30-DEC-20,301220,23260
44136,9845,30-DEC-20,301220,9845
44137,19810,30-DEC-20,301220,19810
44138,8100,30-DEC-20,301220,8100
44139,44150,20-JAN-21,200121,6995
44140,69253,20-JAN-21,200121,71540
44141,69254,20-JAN-21,200121,49890
44142,66425,20-JAN-21,200121,3380
44143,42795,20-JAN-21,200121,172118
44144,13871,20-JAN-21,200121,74620
44145,13872,20-JAN-21,200121,55885
44146,174043,20-JAN-21,200121,167955
44147,174982,20-JAN-21,200121,78145
44148,35592,20-JAN-21,200121,2175
44149,48151,20-JAN-21,200121,48151
44150,90681,20-JAN-21,200121,90681
44151,2900,20-JAN-21,200121,2900
44152,3780,20-JAN-21,200121,3780
44153,10937,03-MAR-21,030321,159000
44154,A565407,03-MAR-21,030321,420
44155,60495,03-MAR-21,030321,2110
44156,59767,03-MAR-21,030321,52965
44157,80370,03-MAR-21,030321,80370
44158,767930,03-MAR-21,030321,44470
44159,767928,03-MAR-21,030321,70145
44160,767927,03-MAR-21,030321,33600
44161,767929,03-MAR-21,030321,54950
44162,5757,03-MAR-21,030321,1399198
44163,61750,03-MAR-21,030321,65965
44164,915388385,03-MAR-21,030321,1255000
44165,13417,03-MAR-21,030321,36980
44166,48420,18-MAR-21,180321,38042
44167,48417,18-MAR-21,180321,382719
44168,48418,18-MAR-21,180321,50138
44169,48419,18-MAR-21,180321,333669
44170,A642667,18-MAR-21,180321,200
44171,6300,18-MAR-21,180321,6300
44172,170435,18-MAR-21,180321,170435
44173,64805,18-MAR-21,180321,41990
44174,64804,18-MAR-21,180321,60450
44175,3461489,18-MAR-21,180321,15325
44176,3461488,18-MAR-21,180321,27860
44177,43456,18-MAR-21,180321,39275
44178,43457,18-MAR-21,180321,51040
44179,58939,18-MAR-21,180321,22415
44180,58940,18-MAR-21,180321,14405
44181,88316,19-MAR-21,190321,2660
44182,88314,19-MAR-21,190321,4455
44183,88313,19-MAR-21,190321,2260
44184,88312,19-MAR-21,190321,2105
44185,88315,19-MAR-21,190321,4135
44186,767945,19-MAR-21,190321,71370
44187,767944,19-MAR-21,190321,78255
44188,767943,19-MAR-21,190321,82605
44189,767942,19-MAR-21,190321,57750
44190,5767,19-MAR-21,190321,1644806
44191,39048,19-MAR-21,190321,4500
44192,88327,19-MAR-21,190321,355
44193,39023,19-MAR-21,190321,360
44194,133164,19-MAR-21,190321,11355
44195,133165,19-MAR-21,190321,11115
44196,133163,19-MAR-21,190321,12750
44197,133162,19-MAR-21,190321,11440
44198,11334,15-FEB-21,150221,17135
44199,11335,15-FEB-21,150221,8820
44200,58438,15-FEB-21,150221,34575
44201,58439,15-FEB-21,150221,6300
44202,43480,15-FEB-21,150221,24730
44203,71831,15-FEB-21,150221,9700
44204,29030,15-FEB-21,150221,29030
44205,30865,15-FEB-21,150221,30865
44206,10932,15-FEB-21,150221,63980
44207,594755,15-FEB-21,150221,20220
44208,12668,15-FEB-21,150221,385547
44209,108706,15-FEB-21,150221,78755
44210,A569656,15-FEB-21,150221,1542921
44211,90804,15-FEB-21,150221,10275
44212,438896,17-NOV-20,171120,2640
44213,94109,17-NOV-20,171120,5995
44214,493062,17-NOV-20,171120,46065
44215,993619,17-NOV-20,171120,212045
44216,133009,17-NOV-20,171120,6295
44217,74986,09-DEC-20,091220,68650
44218,74985,09-DEC-20,091220,41305
44219,13883,09-DEC-20,091220,93575
44220,57263,09-DEC-20,091220,89805
44221,58204,09-DEC-20,091220,72255
44222,A514797,09-DEC-20,091220,45990
44223,25870,09-DEC-20,091220,25870
44224,28617,09-DEC-20,091220,31506
44225,28614,09-DEC-20,091220,339280
44226,28615,09-DEC-20,091220,51253
44227,28616,09-DEC-20,091220,140020
44228,95700,09-DEC-20,091220,95700
44229,56967,09-DEC-20,091220,56967
44230,80100,09-DEC-20,091220,80100
44231,99890,16-DEC-20,161220,6890
44232,99891,16-DEC-20,161220,8780
44233,99892,16-DEC-20,161220,9355
44234,71853,16-DEC-20,161220,39115
44235,71854,16-DEC-20,161220,22500
44236,61120,16-DEC-20,161220,10910
44237,61123,16-DEC-20,161220,12010
44238,61122,16-DEC-20,161220,23990
44239,61121,16-DEC-20,161220,19830
44240,137145058,16-DEC-20,161220,18675
44241,38790,16-DEC-20,161220,194440
44242,927411,16-DEC-20,161220,11045
44243,927188,16-DEC-20,161220,11485
44244,A503771,16-DEC-20,161220,29800
44245,14823,16-DEC-20,161220,97630
44246,13226,16-DEC-20,161220,64635
44247,14824,16-DEC-20,161220,64010
44248,44193,13-JAN-21,130121,12520
44249,49144,13-JAN-21,130121,8880
44250,69295,13-JAN-21,130121,63535
44251,69297,13-JAN-21,130121,42010
44252,69296,13-JAN-21,130121,61875
44253,13864,13-JAN-21,130121,40320
44254,13865,13-JAN-21,130121,51325
44255,13863,13-JAN-21,130121,60480
44256,131467,13-JAN-21,130121,106170
44257,131910,13-JAN-21,130121,195590
44258,35586,13-JAN-21,130121,5085
44259,35585,13-JAN-21,130121,8920
44260,48237,13-JAN-21,130121,16344
44261,48236,13-JAN-21,130121,306395
44262,48238,13-JAN-21,130121,273700
44263,48239,13-JAN-21,130121,48282
44264,48240,13-JAN-21,130121,365180
44265,48241,13-JAN-21,130121,124900
44266,45519,13-JAN-21,130121,45519
44267,A12600,13-JAN-21,130121,12600
44268,85906,13-JAN-21,130121,85906
44269,97993,13-JAN-21,130121,97993
44270,783433,13-JAN-21,130121,3783357
44271,46641,29-JAN-21,290121,27640
44272,46642,29-JAN-21,290121,15755
44273,46644,29-JAN-21,290121,6725
44274,56266,29-JAN-21,290121,1680
44275,56267,29-JAN-21,290121,7805
44276,99866,29-JAN-21,290121,9685
44277,99865,29-JAN-21,290121,50030
44278,49936,29-JAN-21,290121,10125
44279,49937,29-JAN-21,290121,7755
44280,10931,10-FEB-21,100221,175910
44281,59752,10-FEB-21,100221,27800
44282,12665,10-FEB-21,100221,628810
44283,A915376,10-FEB-21,100221,3611930.7
44284,49949,10-FEB-21,100221,13020
44285,49950,10-FEB-21,100221,22810
44286,42230,10-FEB-21,100221,11590
44287,133183,10-FEB-21,100221,6480
44288,69201,11-FEB-21,110221,63620
44289,3480288,22-FEB-21,220221,33545
44290,69211,22-FEB-21,220221,59705
44291,58829,22-FEB-21,220221,85800
44292,95785,22-FEB-21,220221,24935
44293,10987,22-FEB-21,220221,1552
44294,90552,22-FEB-21,220221,43805
44295,90551,22-FEB-21,220221,461080
44296,139935,22-FEB-21,220221,139935
44297,4538,22-FEB-21,220221,17168
44298,43487,22-FEB-21,220221,55495
44299,6422970,22-FEB-21,220221,13560
44300,71838,22-FEB-21,220221,17900
44301,A641200,08-MAR-21,080321,10396
44302,B641200,08-MAR-21,080321,37643
44303,C641200,08-MAR-21,080321,7088
44304,5761,08-MAR-21,080321,403551
44305,12635,08-MAR-21,080321,94250
44306,39042,08-MAR-21,080321,485
44307,40122,08-MAR-21,080321,90
44308,39020,08-MAR-21,080321,30
44309,23050,08-MAR-21,080321,23050
44310,43468,25-MAR-21,250321,28040
44311,43101,25-MAR-21,250321,19320
44312,39395,25-MAR-21,250321,16995
44313,63373,25-MAR-21,250321,18180
44314,5710801,25-MAR-21,250321,16995
44315,10945,25-MAR-21,250321,16890
44316,483773,25-MAR-21,250321,8985
44317,A483167,25-MAR-21,250321,265
44318,89514,25-MAR-21,250321,6215
44319,59830,25-MAR-21,250321,17435
44320,88322,25-MAR-21,250321,3890
44321,74977,03-DEC-20,031220,31845
44322,74980,03-DEC-20,031220,29250
44323,74979,03-DEC-20,031220,24460
44324,74978,03-DEC-20,031220,17475
44325,13878,03-DEC-20,031220,119015
44326,57286,03-DEC-20,031220,5346
44327,58365,03-DEC-20,031220,41045
44328,57333,03-DEC-20,031220,66425
44329,58092,03-DEC-20,031220,20795
44330,A57286,03-DEC-20,031220,134195
44331,950266,03-DEC-20,031220,40445
44332,48070,03-DEC-20,031220,1401
44333,28598,03-DEC-20,031220,35814
44334,28605,03-DEC-20,031220,30401
44335,28597,03-DEC-20,031220,227495
44336,28600,03-DEC-20,031220,189685
44337,28601,03-DEC-20,031220,63046
44338,28602,03-DEC-20,031220,183285
44339,28603,03-DEC-20,031220,74528
44340,28604,03-DEC-20,031220,232805
44341,927775,30-DEC-20,301220,7050
44342,928456,30-DEC-20,301220,11835
44343,928264,30-DEC-20,301220,2270
44344,13242,30-DEC-20,301220,42145
44345,13239,30-DEC-20,301220,71610
44346,13241,30-DEC-20,301220,51770
44347,13238,30-DEC-20,301220,37800
44348,13240,30-DEC-20,301220,67145
44349,12730,30-DEC-20,301220,1172340
44350,66409,30-DEC-20,301220,49575
44351,18083,30-DEC-20,301220,12980
44352,19083,30-DEC-20,301220,15130
44353,A48083,30-DEC-20,301220,4955
44354,43754,20-JAN-21,200121,40750
44355,43755,20-JAN-21,200121,29485
44356,56259,20-JAN-21,200121,930
44357,99856,20-JAN-21,200121,7260
44358,99855,20-JAN-21,200121,26940
44359,38800,20-JAN-21,200121,110635
44360,94160,20-JAN-21,200121,43400
44361,49968,03-MAR-21,030321,15910
44362,IKD1062220,03-MAR-21,030321,475983
44363,98999,03-MAR-21,030321,98999
44364,2187,03-MAR-21,030321,2187
44365,IKD1063531,04-MAR-21,040321,1490871
44366,3480297,04-MAR-21,040321,33510
44367,69222,04-MAR-21,040321,51505
44368,58840,04-MAR-21,040321,76135
44369,994252,04-MAR-21,040321,5069451
44370,95794,04-MAR-21,040321,12980
44371,90574,04-MAR-21,040321,48240
44372,10996,04-MAR-21,040321,13860
44373,90573,04-MAR-21,040321,412880
44374,114320,04-MAR-21,040321,114320
44375,39389,18-MAR-21,180321,25375
44376,24105,18-MAR-21,180321,24105
44377,63362,18-MAR-21,180321,20170
44378,63361,18-MAR-21,180321,11680
44379,10941,18-MAR-21,180321,24790
44380,10940,18-MAR-21,180321,185435
44381,484205,18-MAR-21,180321,270
44382,45298,18-MAR-21,180321,140
44383,767940,18-MAR-21,180321,69360
44384,767941,18-MAR-21,180321,56310
44385,88311,18-MAR-21,180321,1265
44386,88310,18-MAR-21,180321,2150
44387,5766,18-MAR-21,180321,693155
44388,88326,18-MAR-21,180321,180
44389,39022,18-MAR-21,180321,330
44390,39047,18-MAR-21,180321,1295
44391,3480491,20-MAR-21,200321,2505
44392,43356,20-MAR-21,200321,55450
44393,A95803,20-MAR-21,200321,2725
44394,48345,20-MAR-21,200321,17640
44395,83700,20-MAR-21,200321,83700
44396,64811,20-MAR-21,200321,88135
44397,3480282,16-FEB-21,160221,11875
44398,69204,16-FEB-21,160221,72465
44399,58922,16-FEB-21,160221,44495
44400,95781,16-FEB-21,160221,10365
44401,27250000,17-NOV-20,171120,27250000
44402,87308,09-DEC-20,091220,34972
44403,87307,09-DEC-20,091220,7245
44404,87306,09-DEC-20,091220,19835
44405,99883,09-DEC-20,091220,22610
44406,99884,09-DEC-20,091220,9355
44407,71547,09-DEC-20,091220,16360
44408,61115,09-DEC-20,091220,29165
44409,61116,09-DEC-20,091220,5465
44410,927492,09-DEC-20,091220,16810
44411,94127,09-DEC-20,091220,61801
44412,12712,09-DEC-20,091220,453194
44413,13227,16-DEC-20,161220,45395
44414,61356,16-DEC-20,161220,61356
44415,61226,16-DEC-20,161220,34380
