Sr.No.,Challan No.,Scroll Date,Scroll No.,Scroll Amt,Match,Match_Num,Chalan_Dates
12937,49300,04-02-2022,40222,150,1264; 1730; 7579; 156590; 373074; 638362; 638385; 892779; 976447,9,2021-12-22; 2022-01-11; 2022-01-02; 2022-01-18; 2022-01-19; 2022-01-06; 2022-01-29; 2021-12-20; 2021-12-13
11498,445,03-11-2021,31121,445,895065; 895080,2,2021-09-20; 2021-10-11
12939,77659,04-02-2022,40222,390,15640; 369745; 373078; 858552; 892796; 987177,6,2022-02-03; 2021-12-30; 2022-01-23; 2021-12-20; 2022-01-17; 2022-01-05
12940,77660,04-02-2022,40222,840,,0,
12941,77661,04-02-2022,40222,960,15611; 366917; 977366,3,2022-01-05; 2021-12-13; 2021-12-23
12942,61666,04-02-2022,40222,80,,0,
12943,56598,04-02-2022,40222,395,20753,1,02-02-2022
12944,56615,04-02-2022,40222,170,20654; 368638; 976608; 976623,4,2022-02-02; 2021-12-13; 2021-12-27; 2022-01-29
12945,93422,04-02-2022,40222,790,731419,1,16-12-2021
12946,93446,04-02-2022,40222,3475,,0,
12947,23030,04-02-2022,40222,23030,366968,1,01-02-2022
12948,745,04-02-2022,40222,745,523677,1,24-01-2022
12949,A638385,01-02-2022,10222,150,1264; 1730; 7579; 156590; 373074; 638362; 638385; 892779; 976447,9,2021-12-22; 2022-01-11; 2022-01-02; 2022-01-18; 2022-01-19; 2022-01-06; 2022-01-29; 2021-12-20; 2021-12-13
12950,202382,08-02-2022,80222,3597,215599,1,05-02-2022
12951,4621,02-02-2022,20222,12965,,0,
12952,A728711,02-02-2022,20222,14666,483173,1,13-12-2021
12953,A79781,02-02-2022,20222,25145,,0,
12954,79782,02-02-2022,20222,870,977364,1,21-12-2021
12955,64875,02-02-2022,20222,4415,614690,1,14-12-2021
12956,126645,02-02-2022,20222,1838246,,0,
12957,855,02-02-2022,20222,855,,0,
12958,15000,02-02-2022,20222,13277,,0,
12959,14900,02-02-2022,20222,26431,,0,
12960,45556,02-02-2022,20222,7170,,0,
12961,45577,02-02-2022,20222,8120,,0,
12962,203356,02-02-2022,20222,2985,57501,1,31-01-2022
12963,A37715,02-02-2022,20222,37715,57786,1,31-01-2022
12200,4763,27-01-2022,270122,445,371382; 374369,2,2022-01-03; 2022-01-23
12965,425,23-02-2022,230222,425,15602; 156592; 226797; 369742; 373071,5,2021-12-27; 2022-01-20; 2022-02-14; 2021-12-27; 2022-01-17
12966,A000242,23-02-2022,230222,1316,,0,
12967,A000241,23-02-2022,230222,1687,,0,
12968,23205,23-02-2022,230222,9810,,0,
12969,126193,23-02-2022,230222,5700,,0,
12970,126224,23-02-2022,230222,130648,,0,
12971,205011,23-02-2022,230222,107820,,0,
12972,205012,23-02-2022,230222,110520,,0,
12973,14023,23-02-2022,230222,360,373520; 638399; 855094,3,2022-02-08; 2022-02-11; 2022-01-24
12974,14024,23-02-2022,230222,510,226766; 373095; 373104; 892791,4,2022-01-10; 2022-02-11; 2022-02-20; 2022-01-01
12975,2189,23-02-2022,230222,360,373520; 638399; 855094,3,2022-02-08; 2022-02-11; 2022-01-24
12976,2188,23-02-2022,230222,260,,0,
12977,98204,23-02-2022,230222,1115,215562,1,30-12-2021
12978,491385,23-02-2022,230222,4140,4970,1,21-02-2022
12979,384357,23-02-2022,230222,4055,4972,1,21-02-2022
12980,126222,21-02-2022,210222,54786,,0,
12981,23203,21-02-2022,210222,5230,373977,1,18-02-2022
12982,126191,21-02-2022,210222,1805,,0,
12983,205009,21-02-2022,210222,122250,,0,
15333,6380,08-02-2022,80222,445,371382; 374369,2,2022-01-03; 2022-01-23
12985,8703,21-02-2022,210222,1335646,8703,1,18-02-2022
12986,2186,21-02-2022,210222,200,1731; 373171; 976612; 976632,4,2022-01-12; 2022-02-11; 2021-12-31; 2022-02-11
16660,9087,17-02-2022,170222,445,371382; 374369,2,2022-01-03; 2022-01-23
12988,67769,21-02-2022,210222,27480,,0,
4243,50104,16-06-2021,160621,440,59433; 636575,2,2021-06-15; 2021-06-14
12990,9272,21-02-2022,210222,10235,,0,
15514,21855,09-03-2022,90322,440,21855; 373069,2,2022-03-07; 2022-01-12
12992,69399,21-02-2022,210222,20830,,0,
12993,69397,21-02-2022,210222,19205,977755,1,18-02-2022
12994,69400,21-02-2022,210222,19770,,0,
12995,69398,21-02-2022,210222,37405,977756,1,18-02-2022
12996,4267,21-02-2022,210222,2655,57949,1,29-01-2022
12997,4266,21-02-2022,210222,4725,7402,1,24-12-2021
12998,4265,21-02-2022,210222,1660,,0,
12999,6470,21-02-2022,210222,30,1724; 1738; 1747; 7574; 7591; 20655; 20662; 364020; 373060; 373066; 373077; 373084; 637634; 858340; 858342; 976610,16,2021-12-31; 2022-01-21; 2022-02-03; 2021-12-28; 2022-01-15; 2022-02-03; 2022-02-11; 2022-02-14; 2022-01-03; 2022-01-10; 2022-01-22; 2022-01-30; 2022-01-13; 2022-01-07; 2022-01-11; 2021-12-29
13000,9091,21-02-2022,210222,90,7578; 369744; 373064; 373065; 373083; 373154; 637198,7,2022-01-01; 2021-12-29; 2022-01-06; 2022-01-07; 2022-01-29; 2022-01-25; 2022-01-19
13001,A000330,15-02-2022,150222,229691,,0,
13002,57643,15-02-2022,150222,89944,615460,1,08-02-2022
13003,16128,15-02-2022,150222,3630,,0,
13004,18089,15-02-2022,150222,28520,,0,
13005,45653,15-02-2022,150222,43650,,0,
13006,45655,15-02-2022,150222,31005,,0,
13007,64890,15-02-2022,150222,4895,,0,
13008,64889,15-02-2022,150222,2715,,0,
13009,6311,15-02-2022,150222,1050,373096,1,12-02-2022
13010,6385,15-02-2022,150222,485,,0,
13011,56110,15-02-2022,150222,2107,,0,
13012,20013,15-02-2022,150222,1545,,0,
13013,73044,15-02-2022,150222,35825,,0,
13014,23378,06-01-2022,60122,31,,0,
13015,40995,06-01-2022,60122,180,7575; 7576; 7580; 226746,4,2021-12-20; 2021-12-30; 2022-01-03; 2021-12-18
4394,46679,17-04-2021,170421,435,313779; 362922,2,2021-04-16; 2021-04-15
13017,49303,06-01-2022,60122,17520,,0,
13018,41621,06-01-2022,60122,26570,57760,1,04-01-2022
13019,41675,06-01-2022,60122,2130,215567; 366360; 615130,3,2022-01-04; 2021-11-23; 2021-12-11
13020,9589,06-01-2022,60122,910,226747; 369552; 973998,3,2021-12-18; 2021-11-23; 2021-12-07
13021,95942,06-01-2022,60122,2930,,0,
13022,75,06-01-2022,60122,75,373062,1,03-01-2022
13023,210,06-01-2022,60122,210,7565; 368610; 368634; 368650; 369705; 731141; 731233,7,2021-12-19; 2021-11-12; 2021-12-07; 2021-12-23; 2021-11-15; 2021-11-09; 2021-11-09
13024,34530,06-01-2022,60122,34530,366939,1,03-01-2022
13025,67539,14-01-2022,140122,64253,,0,
13026,67513,14-01-2022,140122,690,15618; 731420; 892783; 892784,4,2022-01-12; 2021-12-17; 2021-12-24; 2021-12-27
13027,78953,14-01-2022,140122,2360,,0,
11420,435,16-11-2021,161121,435,366745; 368609,2,2021-09-27; 2021-11-12
13029,257722,14-01-2022,140122,165365,,0,
12066,A435,21-02-2022,210222,435,23; 373170,2,2022-02-02; 2022-02-10
13031,54408,09-12-2021,91221,15180,483169,1,07-12-2021
13032,54436,09-12-2021,91221,30039,,0,
13033,40766,09-12-2021,91221,2990,,0,
13034,45497,09-12-2021,91221,4760,57898,1,07-12-2021
13035,45498,09-12-2021,91221,7216,57901,1,07-12-2021
12964,435,23-02-2022,230222,435,23; 373170,2,2022-02-02; 2022-02-10
13037,92396,09-12-2021,91221,83770,855310,1,07-12-2021
13038,1740,09-12-2021,91221,1740,892758; 892759; 892766,3,2021-11-29; 2021-11-30; 2021-12-07
13039,89292,08-12-2021,81221,3870,,0,
13040,89293,08-12-2021,81221,3766,,0,
13041,89281,08-12-2021,81221,49300,57730,1,06-12-2021
13042,89280,08-12-2021,81221,28980,57729,1,06-12-2021
13043,95864,08-12-2021,81221,1775,,0,
13044,98863,08-12-2021,81221,1285,805292; 855570; 885772; 885776,4,2021-10-26; 2021-10-12; 2021-11-25; 2021-11-29
13045,26960,08-12-2021,81221,26960,366909,1,03-12-2021
13046,B120,08-12-2021,81221,120,304642; 369708; 506555; 635625; 637362; 639798; 640013; 858309,8,2021-11-02; 2021-11-17; 2021-11-06; 2021-10-13; 2021-10-16; 2021-11-08; 2021-10-12; 2021-11-23
13047,2315,08-12-2021,81221,2315,,0,
13048,D320,08-12-2021,81221,320,156390; 367548; 401899,3,2021-10-29; 2021-11-30; 2021-10-16
13049,1390,08-12-2021,81221,1390,122891; 156088; 366910; 856433,4,2021-10-18; 2021-11-09; 2021-12-03; 2021-10-16
13050,270,08-12-2021,81221,270,77; 636956; 731142,3,2021-10-23; 2021-10-11; 2021-11-09
13051,A860190,01-12-2021,11221,50000,359393,1,02-11-2021
13052,135492,01-12-2021,11221,5240,,0,
13053,17944,01-12-2021,11221,5875,,0,
13054,8605,01-12-2021,11221,2600,,0,
13055,98845,01-12-2021,11221,118829,858896,1,29-11-2021
13056,98843,01-12-2021,11221,166643,858894,1,29-11-2021
13057,98844,01-12-2021,11221,147213,858895,1,29-11-2021
13058,A570,27-12-2021,271221,570,7552; 156081; 892782,3,2021-12-06; 2021-10-29; 2021-12-23
13059,1785,27-12-2021,271221,3100,1785; 507090; 507106,3,2021-12-23; 2021-11-20; 2021-12-06
13060,6288,27-12-2021,271221,5069,,0,
13061,130997,27-12-2021,271221,80630,,0,
13062,2152,27-12-2021,271221,80,,0,
13063,108231,27-12-2021,271221,37140,,0,
13064,2897,27-12-2021,271221,340,1703,1,03-11-2021
13065,A3331,27-12-2021,271221,2830,369055,1,15-11-2021
13066,97504,27-12-2021,271221,455,367547,1,28-11-2021
13067,99393,27-12-2021,271221,685,731423,1,22-12-2021
13068,99392,27-12-2021,271221,740,1704; 156381; 639797; 731422,4,2021-11-08; 2021-12-01; 2021-10-30; 2021-12-21
13582,99633,14-02-2022,140222,435,23; 373170,2,2022-02-02; 2022-02-10
13070,99410,27-12-2021,271221,340,1703,1,03-11-2021
13071,99412,27-12-2021,271221,260,87; 1721; 368606; 976435,4,2021-11-03; 2021-11-30; 2021-11-09; 2021-11-23
13072,99411,27-12-2021,271221,90,1714; 369707; 369711; 369713; 369718; 369739; 858553,7,2021-11-22; 2021-11-15; 2021-11-20; 2021-11-22; 2021-11-29; 2021-12-23; 2021-12-20
15173,435,15-03-2022,150322,435,23; 373170,2,2022-02-02; 2022-02-10
13074,99389,27-12-2021,271221,790,731419,1,16-12-2021
13075,81458,27-12-2021,271221,1020,892768,1,09-12-2021
13076,75209,27-12-2021,271221,960,366917; 731139; 977366,3,2021-12-13; 2021-11-02; 2021-12-23
13077,126152,05-01-2022,50122,5575,,0,
13078,40635,05-01-2022,50122,75085,,0,
13079,40631,05-01-2022,50122,54630,,0,
13080,815252,05-01-2022,50122,50,1726; 638589; 976586,3,2022-01-03; 2021-11-08; 2021-11-17
12568,257849,04-02-2022,40222,430,892792; 976625,2,2022-01-13; 2022-02-02
13082,130884,03-01-2022,30122,30625,,0,
13083,5760,03-01-2022,30122,150,88; 1264; 1708; 7579; 368612; 369701; 635925; 892779; 976438; 976447,10,2021-11-08; 2021-12-22; 2021-11-12; 2022-01-02; 2021-11-15; 2021-11-09; 2021-11-08; 2021-12-20; 2021-11-26; 2021-12-13
13084,5756,03-01-2022,30122,350,635926,1,06-11-2021
13085,61702,03-01-2022,30122,165,156584,1,31-12-2021
13086,232051,03-01-2022,30122,200,369706; 976583; 976612,3,2021-11-13; 2021-11-12; 2021-12-31
13087,69148,03-01-2022,30122,34640,,0,
13088,A524261,03-01-2022,30122,10,638590,1,08-11-2021
13089,14873,03-01-2022,30122,12041,,0,
13090,14976,03-01-2022,30122,7483,483193,1,31-12-2021
13091,3390,03-01-2022,30122,3390,57925,1,31-12-2021
13092,4670,03-01-2022,30122,4670,57922,1,31-12-2021
13093,330,03-01-2022,30122,330,7570; 7572; 638350; 852665; 892790; 976605,6,2021-12-24; 2021-12-26; 2021-12-27; 2021-12-13; 2021-12-31; 2021-12-22
13094,899001,25-01-2022,250122,185,156587; 368641; 976618,3,2022-01-13; 2021-12-14; 2022-01-21
13095,93410,25-01-2022,250122,455,367547,1,28-11-2021
13096,93434,25-01-2022,250122,1995,,0,
13097,160,25-01-2022,250122,160,637193,1,13-01-2022
13098,100,25-01-2022,250122,100,1739; 7566; 15608; 156588; 373075; 976444; 976611,7,2022-01-24; 2021-12-20; 2022-01-03; 2022-01-14; 2022-01-20; 2021-12-06; 2021-12-30
13099,19875,25-01-2022,250122,19875,366956,1,20-01-2022
13100,49295,29-01-2022,290122,610,7593; 371033; 373057,3,2022-01-16; 2021-12-31; 2021-12-25
13101,49325,29-01-2022,290122,20040,57780,1,24-01-2022
13102,61661,29-01-2022,290122,285,855085; 892788; 976443,3,2022-01-13; 2021-12-29; 2021-12-04
13103,61662,29-01-2022,290122,305,156585; 858577; 976598,3,2022-01-01; 2022-01-17; 2021-12-04
13104,41643,29-01-2022,290122,33345,57782,1,27-01-2022
13105,41644,29-01-2022,290122,24265,57783,1,27-01-2022
13106,41697,29-01-2022,290122,2725,215589,1,27-01-2022
13107,41698,29-01-2022,290122,2920,215590,1,27-01-2022
13108,56593,29-01-2022,290122,330,7570; 7572; 7583; 638350; 731432; 852665; 855098; 892790; 892797; 976605,10,2021-12-24; 2021-12-26; 2022-01-07; 2021-12-27; 2022-01-12; 2021-12-13; 2022-01-27; 2021-12-31; 2022-01-18; 2021-12-22
13109,56592,29-01-2022,290122,120,1734; 1740; 7562; 7564; 7577; 7589; 7592; 7599; 307864A; 368640; 373053; 373082; 855097,13,2022-01-15; 2022-01-25; 2021-12-16; 2021-12-18; 2021-12-31; 2022-01-13; 2022-01-15; 2022-01-22; 2022-01-15; 2021-12-13; 2021-12-27; 2022-01-28; 2022-01-27
13110,93440,29-01-2022,290122,3610,,0,
13111,93439,29-01-2022,290122,6480,,0,
13112,93416,29-01-2022,290122,1010,,0,
13113,93415,29-01-2022,290122,1740,892766,1,07-12-2021
13528,64826,05-02-2022,50222,430,892792; 976625,2,2022-01-13; 2022-02-02
13115,260,29-01-2022,290122,260,,0,
13116,255,29-01-2022,290122,255,637189; 857244; 892795,3,2022-01-03; 2022-01-27; 2022-01-17
13117,60,29-01-2022,290122,60,1693; 1727; 1737; 7560; 369734; 369740; 369749; 369750; 373081; 5541684; 858558; 892778,12,2021-12-08; 2022-01-04; 2022-01-19; 2021-12-14; 2021-12-18; 2021-12-24; 2022-01-04; 2022-01-06; 2022-01-26; 2021-12-18; 2021-12-27; 2021-12-20
13118,32630,29-01-2022,290122,32630,366961,1,25-01-2022
13119,13110,29-01-2022,290122,13110,366962,1,26-01-2022
13120,44627,04-12-2021,41221,3165,,0,
13121,98735,04-12-2021,41221,2390,,0,
13122,98736,04-12-2021,41221,2170,507540,1,02-12-2021
13123,69244,04-12-2021,41221,36890,,0,
13124,54404,04-12-2021,41221,17279,483164,1,02-12-2021
13125,54432,04-12-2021,41221,33264,,0,
13126,977533,04-12-2021,41221,290,942442; 976580; 977553,3,2021-11-10; 2021-11-02; 2021-12-02
13127,92392,04-12-2021,41221,59090,855306,1,02-12-2021
13128,1243610.42,10-01-2022,100122,1243640.42,,0,
13129,2456346,10-01-2022,100122,2456346,,0,
13130,9077,31-01-2022,310122,30,1724; 1738; 7574; 7591; 373060; 373066; 373077; 373084; 637634; 858340; 858342; 976610,12,2021-12-31; 2022-01-21; 2021-12-28; 2022-01-15; 2022-01-03; 2022-01-10; 2022-01-22; 2022-01-30; 2022-01-13; 2022-01-07; 2022-01-11; 2021-12-29
13030,63832,09-12-2021,91221,425,638332; 855598,2,2021-12-07; 2021-11-11
13132,37712,31-01-2022,310122,3340,15624,1,18-01-2022
13133,78965,31-01-2022,310122,4445,,0,
13134,37756,31-01-2022,310122,105558,,0,
13135,257737,31-01-2022,310122,715,731417; 731440; 976622,3,2021-12-14; 2022-01-28; 2022-01-28
13136,656488,31-01-2022,310122,116587,,0,
13137,A7414,31-01-2022,310122,169785,7414,1,02-01-2022
13138,4251,29-01-2022,290122,415,1590,1,17-12-2021
13139,4252,29-01-2022,290122,10,,0,
13140,A568648,29-01-2022,290122,5,,0,
13141,4767,29-01-2022,290122,1695,,0,
13142,4768,29-01-2022,290122,710,977365,1,22-12-2021
13143,9076,29-01-2022,290122,255,637189; 857244; 892795,3,2022-01-03; 2022-01-27; 2022-01-17
13144,23305,29-01-2022,290122,2205,,0,
13145,23399,29-01-2022,290122,1180,,0,
13146,23326,29-01-2022,290122,795,15628,1,24-01-2022
13147,23400,29-01-2022,290122,760,15606,1,31-12-2021
13148,1155,03-02-2022,30222,1155,,0,
13149,37715,03-02-2022,30222,2855,366084,1,30-12-2021
13150,37760,03-02-2022,30222,133845,,0,
13151,78963,03-02-2022,30222,2900,57923,1,01-01-2022
13240,40789,09-12-2021,91221,425,638332; 855598,2,2021-12-07; 2021-11-11
13153,655947,03-02-2022,30222,203379,,0,
13154,1085,03-02-2022,30222,1085,15627,1,21-01-2022
13155,532406,03-02-2022,30222,260,,0,
13156,532407,03-02-2022,30222,400,,0,
13157,532408,03-02-2022,30222,310,637622; 711985; 976609,3,2021-12-24; 2022-01-11; 2021-12-28
16553,425,22-03-2022,220322,425,727; 226797,2,2022-03-05; 2022-02-14
13159,436757,03-02-2022,30222,1245,,0,
13160,490104,03-02-2022,30222,3460,,0,
13161,37762,05-02-2022,50222,178060,,0,
13162,78970,05-02-2022,50222,80,,0,
13163,37717,05-02-2022,50222,90,7578; 369739; 369744; 373064; 373065; 373083; 373154; 637198; 858553,9,2022-01-01; 2021-12-23; 2021-12-29; 2022-01-06; 2022-01-07; 2022-01-29; 2022-01-25; 2022-01-19; 2021-12-20
13164,257825,05-02-2022,50222,405,7597; 368649; 369585; 976626,4,2022-01-20; 2021-12-22; 2021-12-27; 2022-02-03
13165,656341,05-02-2022,50222,220727,,0,
13166,436758,05-02-2022,50222,700,16; 15625; 373055; 373514,4,2022-01-27; 2022-01-19; 2021-12-27; 2022-02-02
13167,436759,05-02-2022,50222,1145,226742,1,13-12-2021
13168,4624,05-02-2022,50222,2475,366073,1,20-12-2021
13169,A000240,02-02-2022,20222,41110,,0,
13170,16367,02-02-2022,20222,24905,,0,
13171,16366,02-02-2022,20222,25755,,0,
13172,A565835,02-02-2022,20222,625,,0,
13173,210,02-02-2022,20222,210,7565; 7587; 368634; 368650; 373079; 855086,6,2021-12-19; 2022-01-10; 2021-12-07; 2021-12-23; 2022-01-24; 2022-01-14
13174,225,02-02-2022,20222,225,15621; 368643; 368644; 368647; 976607; 976616,6,2022-01-15; 2021-12-15; 2021-12-18; 2021-12-20; 2021-12-24; 2022-01-20
13175,A013393,02-02-2022,20222,60975,,0,
13176,6472,23-02-2022,230222,285,373093; 855085; 892788,3,2022-02-10; 2022-01-13; 2021-12-29
11364,57890,24-11-2021,241121,420,83; 156393,2,2021-10-29; 2021-11-02
13178,9093,23-02-2022,230222,150,1730; 1749; 7579; 156590; 373074; 638362; 638385,7,2022-01-11; 2022-02-05; 2022-01-02; 2022-01-18; 2022-01-19; 2022-01-06; 2022-01-29
13179,9094,23-02-2022,230222,120,1734; 1740; 1745; 7577; 7589; 7592; 7599; 307864A; 373053; 373082; 373085; 855097,12,2022-01-15; 2022-01-25; 2022-02-01; 2021-12-31; 2022-01-13; 2022-01-15; 2022-01-22; 2022-01-15; 2021-12-27; 2022-01-28; 2022-01-31; 2022-01-27
13180,23348,23-02-2022,230222,3025,371335,1,21-02-2022
13181,45976,23-02-2022,230222,1740,805104,1,21-02-2022
11552,62086,09-11-2021,91121,420,83; 156393,2,2021-10-29; 2021-11-02
13183,45927,23-02-2022,230222,1720,371337,1,21-02-2022
13184,45926,23-02-2022,230222,2635,371336,1,21-02-2022
3441,88019,05-06-2021,50621,415,636560; 636565,2,2021-04-28; 2021-06-03
13186,64839,23-02-2022,230222,485,,0,
13187,49494,23-02-2022,230222,20640,,0,
13188,202370,23-02-2022,230222,33705,,0,
13189,202369,23-02-2022,230222,48945,737407,1,21-02-2022
13190,202397,23-02-2022,230222,4950,215614,1,21-02-2022
13191,202398,23-02-2022,230222,2105,215615,1,21-02-2022
13192,1789,23-02-2022,230222,16380,,0,
13193,92454,23-02-2022,230222,110,1725; 1732; 20660; 20668,4,2022-01-04; 2022-01-13; 2022-02-09; 2022-02-21
13194,92455,23-02-2022,230222,275,20669; 215680; 976621,3,2022-02-21; 2022-01-29; 2022-01-27
5248,14654,13-07-2021,130721,415,507570; 636565,2,2021-07-03; 2021-06-03
8097,993815,04-08-2021,40821,415,507570; 639728,2,2021-07-03; 2021-07-19
8202,415,25-08-2021,250821,415,507570; 639728,2,2021-07-03; 2021-07-19
13198,93491,23-02-2022,230222,2500,,0,
13199,23349,21-02-2022,210222,2360,371334,1,18-02-2022
13200,23345,21-02-2022,210222,2065,805101,1,18-02-2022
13201,93483,21-02-2022,210222,20910,,0,
13202,93462,21-02-2022,210222,4315,373355,1,18-02-2022
13203,1340,21-02-2022,210222,1340,,0,
13204,480,21-02-2022,210222,480,,0,
13205,21510,21-02-2022,210222,21510,366984,1,17-02-2022
13206,202395,21-02-2022,210222,3515,215612,1,18-02-2022
13207,202367,21-02-2022,210222,34865,,0,
13208,270,15-02-2022,150222,270,7569; 7584; 226755; 635975,4,2021-12-23; 2022-01-07; 2021-12-25; 2022-01-17
13209,680,15-02-2022,150222,680,15601,1,27-12-2021
3543,4228,31-05-2021,310521,410,120369; 639714,2,2021-05-28; 2021-04-23
13211,205002,15-02-2022,150222,93351,,0,
13212,205001,15-02-2022,150222,84580,,0,
13213,14014,15-02-2022,150222,510,226766; 373095; 892791,3,2022-01-10; 2022-02-11; 2022-01-01
13214,3996,15-02-2022,150222,1331974,3996,1,11-02-2022
4856,39350,21-06-2021,210621,410,120369; 639714,2,2021-05-28; 2021-04-23
13216,815315,15-02-2022,150222,4495,4962,1,11-02-2022
13217,98199,15-02-2022,150222,315,373073,1,17-01-2022
13218,12531,14-01-2022,140122,170100,,0,
13219,14709,14-01-2022,140122,4435,489738,1,11-01-2022
13220,73425,14-01-2022,140122,6830,489703,1,06-12-2021
13221,93516,14-01-2022,140122,7705,366362,1,25-11-2021
13222,4607,14-01-2022,140122,2260,,0,
13223,130896,14-01-2022,140122,22630,,0,
5181,46118,01-06-2021,10621,410,120369; 639714,2,2021-05-28; 2021-04-23
13225,98743,14-01-2022,140122,1250,9112,1,12-01-2022
13226,69160,14-01-2022,140122,17185,,0,
14382,410,08-02-2022,80222,410,7590; 8558,2,2022-01-14; 2022-02-06
13228,600,09-12-2021,91221,130,9001; 156563; 976578,3,2021-12-07; 2021-12-02; 2021-10-29
13229,108795,09-12-2021,91221,1351,,0,
13230,A003794,09-12-2021,91221,951615,,0,
13231,3877,09-12-2021,91221,2187633,3877,1,07-12-2021
13232,6365,09-12-2021,91221,235,,0,
13233,50877,09-12-2021,91221,1595,885782,1,07-12-2021
13234,50907,09-12-2021,91221,1820,,0,
5445,16648,13-07-2021,130721,405,358744; 636584,2,2021-07-09; 2021-06-22
6092,993750,15-07-2021,150721,405,358744; 636584,2,2021-07-09; 2021-06-22
13237,591011,09-12-2021,91221,200,80; 369706; 895092; 976583,4,2021-10-26; 2021-11-13; 2021-10-22; 2021-11-12
13238,591012,09-12-2021,91221,350,81; 156391; 635926,3,2021-10-27; 2021-10-30; 2021-11-06
13239,40977,09-12-2021,91221,570,7552; 156081; 156388,3,2021-12-06; 2021-10-29; 2021-10-27
8863,57888,22-11-2021,221121,405,5668; 635626,2,2021-10-30; 2021-10-14
13241,455611,01-12-2021,11221,147222,977469,1,29-11-2021
13242,66432,01-12-2021,11221,560,731231; 856445; 976593,3,2021-11-03; 2021-10-26; 2021-11-29
13243,99731,01-12-2021,11221,99731,,0,
13244,8385,01-12-2021,11221,8385,,0,
13245,232322,01-12-2021,11221,232322,854400,1,29-11-2021
13246,4509,01-12-2021,11221,3602100,,0,
13247,6330,27-12-2021,271221,180,7575; 156392; 226746; 976579,4,2021-12-20; 2021-11-02; 2021-12-18; 2021-10-30
13248,6430,27-12-2021,271221,90,1714; 369707; 369711; 369713; 369718; 369739; 858553,7,2021-11-22; 2021-11-15; 2021-11-20; 2021-11-22; 2021-11-29; 2021-12-23; 2021-12-20
13249,50923,27-12-2021,271221,625,367517; 731156; 855784,3,2021-10-30; 2021-11-26; 2021-11-29
13250,50893,27-12-2021,271221,980,120489; 885798; 892775,3,2021-11-15; 2021-12-23; 2021-12-18
9225,135099,20-11-2021,201121,405,5668; 635626,2,2021-10-30; 2021-10-14
13252,40800,27-12-2021,271221,120,7562; 7564; 304642; 368640; 369708; 506555; 639798; 858309,8,2021-12-16; 2021-12-18; 2021-11-02; 2021-12-13; 2021-11-17; 2021-11-06; 2021-11-08; 2021-11-23
