Sr.No.,Bank,Challan No.,Challan Date,Challan Amt,ACC Unit,TC Number
5756,SBI RANIPUR,507117,18-Dec-21,2980,NCR JHS 03,3.21102E+14
5757,SBI RANIPUR,507118,18-Dec-21,1860,NCR JHS 03,3.21102E+14
5758,SBI RANIPUR,507125,27-Dec-21,2875,NCR JHS 03,3.21102E+14
5759,SBI RANIPUR,507126,26-Dec-21,3840,NCR JHS 03,3.21102E+14
5760,SBI RANIPUR,507134,03-Jan-22,2470,NCR JHS 03,3.21102E+14
5761,SBI RANIPUR,507140,09-Jan-22,1070,NCR JHS 03,3.21102E+14
5762,SBI RANIPUR,507141,09-Jan-22,1325,NCR JHS 03,3.21102E+14
5763,S B I MOTH,507536,26-Nov-21,2430,NCR JHS 03,3.21102E+14
5764,S B I MOTH,507537,30-Nov-21,8540,NCR JHS 03,3.21102E+14
5765,S B I MOTH,507538,30-Nov-21,2965,NCR JHS 03,3.21102E+14
5766,S B I MOTH,507539,01-Dec-21,2505,NCR JHS 03,3.21102E+14
5767,S B I MOTH,507540,02-Dec-21,2170,NCR JHS 03,3.21102E+14
5768,S B I MOTH,507541,05-Jan-22,527,NCR JHS 03,3.21102E+14
5769,S B I MOTH,507542,06-Jan-22,1365,NCR JHS 03,3.21102E+14
5770,S B I MOTH,507543,07-Jan-22,565,NCR JHS 03,3.21102E+14
5771,S B I MOTH,507547,13-Jan-22,1260,NCR JHS 03,3.21102E+14
5772,S B I MOTH,507548,14-Jan-22,2600,NCR JHS 03,3.21102E+14
5773,S B I MOTH,507549,15-Jan-22,1100,NCR JHS 03,3.21102E+14
5774,S B I MOTH,507550,17-Jan-22,2505,NCR JHS 03,3.21102E+14
5775,S B I MOTH,507568,01-Jul-21,35,NCR JHS 03,3.21102E+14
5776,S B I MOTH,507570,03-Jul-21,415,NCR JHS 03,3.21102E+14
5777,S B I MOTH,507571,04-Jul-21,555,NCR JHS 03,3.21102E+14
5778,S B I MOTH,507579,13-Apr-21,465,NCR JHS 03,3.21102E+14
5779,S B I MOTH,507584,19-Apr-21,445,NCR JHS 03,3.21102E+14
5780,SBI CHIRGAON,507586,22-Apr-21,285,NCR JHS 03,3.21102E+14
5781,SBI CHIRGAON,507589,26-Apr-21,650,NCR JHS 03,3.21102E+14
5782,SBI KARARI,507825,25-Oct-21,90,NCR JHS 03,3.21102E+14
5783,S B I HARPALPUR,507983,22-Oct-21,1188,NCR JHS 03,3.21102E+14
5784,S B I HARPALPUR,507988,05-Nov-21,13230,NCR JHS 03,3.21102E+14
5785,S B I HARPALPUR,508000,01-Jan-22,6773,NCR JHS 03,3.21102E+14
5786,S B I KARWI,508693,09-Apr-21,315,NCR JHS 03,3.21102E+14
5787,S B I KARWI,508800,05-Apr-21,60,NCR JHS 03,3.21102E+14
5788,SBI TALBEHAT,511275,12-Jul-21,555,NCR JHS 03,3.21102E+14
5789,S B I  LALITPUR,511669,27-May-21,175,NCR JHS 03,3.21102E+14
5790,S B I  LALITPUR,511671,27-May-21,195,NCR JHS 03,3.21102E+14
5791,S B I  DATIA,511925,05-Oct-21,485,NCR JHS 03,3.21102E+14
5792,S B I  TIKAMGARH,514389,23-Sep-21,35,NCR JHS 03,3.21102E+14
5793,S B I KHURJA,523677,24-Jan-22,745,NCR ALD 02,3.21102E+14
5794,S B I KHURJA,523680,28-Jan-22,2215,NCR ALD 02,3.21102E+14
5795,S B I KHURJA,523712,28-Feb-22,6209,NCR ALD 02,3.21102E+14
5796,SBI CHEERAT,524272,10-Jan-22,800,NCR ALD 02,3.21102E+14
5797,SBI CHEERAT,5243212,28-Feb-22,1730,NCR ALD 02,3.21102E+14
5798,S B I ETAH,525094,20-Apr-21,15750,NCR ALD 02,3.21102E+14
5799,S B I ETAH,525096,28-Apr-21,23153,NCR ALD 02,3.21102E+14
5800,S B I ETAH,525097,30-Apr-21,9135,NCR ALD 02,3.21102E+14
5801,S B I  ALIGARH,525352,04-Jun-21,151005,NCR ALD 02,3.21102E+14
5802,S B I BINDKI ROAD,552057,22-Aug-21,1190,NCR ALD 02,3.21102E+14
5803,S B I BINDKI ROAD,552129,10-Nov-21,855,NCR ALD 02,3.21102E+14
5804,S B I KHAGA,553685,25-Mar-22,170,NCR ALD 02,3.21102E+14
5805,S B I AJUHA,5541684,18-Dec-21,60,NCR ALD 02,3.21102E+14
5806,S B I ACHNERA,561717,09-Jul-21,510,NCR AGC 04,3.21102E+14
5807,SBI BICHPURI,561740,31-Jul-21,440,NCR AGC 04,3.21102E+14
5808,SBI BICHPURI,561744,04-Aug-21,460,NCR AGC 04,3.21102E+14
5809,SBI GOVERDHAN,562172,19-Apr-21,915,NCR AGC 04,3.21102E+14
5810,SBI GOVERDHAN,562745,22-Apr-21,105,NCR AGC 04,3.21102E+14
5811,SBI RUNKUTA,562812,24-Sep-21,325,NCR AGC 04,3.21102E+14
5812,SBI KUMHERGATE,5632907,29-Jun-21,33770,NCR AGC 04,3.21102E+14
5813,S B I KOSIKALAN,563344,23-Jun-21,86823,NCR AGC 04,3.21102E+14
5814,SBI DEEG,563612,15-Nov-21,30415,NCR AGC 04,3.21102E+14
5815,SBI JAGNER,563735,13-Dec-21,1260,NCR AGC 04,3.21102E+14
5816,S B I PARKHAM,564025,08-Apr-21,1110,NCR AGC 04,3.21102E+14
5817,SBI BAYANA,564160,15-Nov-21,18300,NCR AGC 04,3.21102E+14
5818,SBI FATEHABAD,565274,04-Oct-21,1380,NCR AGC 04,3.21102E+14
5819,SBI UDI,5654337,03-Apr-21,1100,NCR AGC 04,3.21102E+14
5820,SBI BICHPURI,565510,28-Jun-21,1630,NCR AGC 04,3.21102E+14
5821,SBI KIRAOLI,567478,31-Aug-21,31205,NCR AGC 04,3.21102E+14
5822,SBI GHOORPUR,569732,25-Nov-21,1985,NCR ALD 02,3.21102E+14
5823,S B I  DABRA,571834,16-May-21,13025,NCR ALD 02,3.21102E+14
5824,S B I DABHAURA,571848,03-Jun-21,47960,NCR ALD 02,3.21102E+14
5825,S B I MANIKPUR,571860,01-Apr-21,44581,NCR ALD 02,3.21102E+14
5826,S B I MANIKPUR,572056,18-May-21,25632,NCR ALD 02,3.21102E+14
5827,S B I DABHAURA,572231,29-Oct-21,38860,NCR ALD 02,3.21102E+14
5828,S B I DABHAURA,572970,21-Mar-22,15305,NCR ALD 02,3.21102E+14
5829,SBI BHARTHANA,614523,25-Oct-21,1885,NCR ALD 02,3.21102E+14
5830,SBI BHARTHANA,614580,27-Dec-21,1525,NCR ALD 02,3.21102E+14
5831,S B I JASWANT NAGAR,614686,10-Dec-21,4910,NCR ALD 02,3.21102E+14
5832,S B I JASWANT NAGAR,614687,11-Dec-21,5455,NCR ALD 02,3.21102E+14
5833,S B I JASWANT NAGAR,614688,12-Dec-21,3085,NCR ALD 02,3.21102E+14
5834,S B I JASWANT NAGAR,614689,13-Dec-21,4510,NCR ALD 02,3.21102E+14
5835,S B I JASWANT NAGAR,614690,14-Dec-21,4415,NCR ALD 02,3.21102E+14
5836,SBI SIRSA,614888,25-Nov-21,4815,NCR ALD 02,3.21102E+14
5837,SBI BARHAN,614891,29-Nov-21,3140,NCR ALD 02,3.21102E+14
5838,SBI SIRSA,615054,13-Dec-21,5790,NCR ALD 02,3.21102E+14
5839,S B I JASWANT NAGAR,615129,10-Dec-21,1590,NCR ALD 02,3.21102E+14
5840,S B I JASWANT NAGAR,615130,11-Dec-21,2130,NCR ALD 02,3.21102E+14
5841,S B I JASWANT NAGAR,615131,12-Dec-21,2075,NCR ALD 02,3.21102E+14
5842,S B I JASWANT NAGAR,615132,13-Dec-21,2035,NCR ALD 02,3.21102E+14
5843,S B I JASWANT NAGAR,615133,14-Dec-21,2000,NCR ALD 02,3.21102E+14
5844,S B I JASWANT NAGAR,615173,17-Jan-22,2945,NCR ALD 02,3.21102E+14
5845,SBI BHARTHANA,615271,01-Feb-22,2250,NCR ALD 02,3.21102E+14
5846,SBI EKDIL,615285,17-Feb-22,4355,NCR ALD 02,3.21102E+14
5847,S.B.I.  ETAWAH,615418,14-Dec-21,261880,NCR ALD 02,3.21102E+14
5848,S.B.I.  ETAWAH,615449,13-Jan-22,115655,NCR ALD 02,3.21102E+14
5849,S.B.I.  ETAWAH,615453,19-Jan-22,27405,NCR ALD 02,3.21102E+14
5850,S.B.I.  ETAWAH,615458,21-Feb-22,23677,NCR ALD 02,3.21102E+14
5851,S.B.I.  ETAWAH,615460,08-Feb-22,89944,NCR ALD 02,3.21102E+14
5852,S.B.I.  ETAWAH,615461,22-Feb-22,32855,NCR ALD 02,3.21102E+14
5853,S.B.I.  ETAWAH,615464,08-Mar-22,11781,NCR ALD 02,3.21102E+14
5854,S.B.I.  ETAWAH,615468,30-Mar-22,132174,NCR ALD 02,3.21102E+14
5855,S.B.I.  ETAWAH,615470,31-Mar-22,70182,NCR ALD 02,3.21102E+14
5856,S.B.I.  ETAWAH,615471,31-Mar-22,64355,NCR ALD 02,3.21102E+14
5857,S B I PARICHHA,635524,12-Apr-21,210,NCR JHS 03,3.21102E+14
5858,S B I PARICHHA,635529,22-Apr-21,75,NCR JHS 03,3.21102E+14
5859,S B I PARICHHA,635596,04-Oct-21,130,NCR JHS 03,3.21102E+14
5860,SBI SARAI CHHAULA,635619,04-Oct-21,735,NCR JHS 03,3.21102E+14
5861,SBI SARAI CHHAULA,635625,13-Oct-21,120,NCR JHS 03,3.21102E+14
5862,SBI SARAI CHHAULA,635626,14-Oct-21,405,NCR JHS 03,3.21102E+14
5863,SBI SARAI CHHAULA,635627,16-Oct-21,325,NCR JHS 03,3.21102E+14
5864,SBI SARAI CHHAULA,635628,18-Oct-21,500,NCR JHS 03,3.21102E+14
5865,SBI SARAI CHHAULA,635629,21-Oct-21,995,NCR JHS 03,3.21102E+14
5866,SBI SARAI CHHAULA,635630,22-Oct-21,285,NCR JHS 03,3.21102E+14
5867,S B I  JHANSI,635805,10-Aug-21,650,NCR JHS 03,3.21102E+14
5868,S B I  JHANSI,635825,03-Aug-21,1543825,NCR JHS 03,3.21102E+14
5869,S B I  JHANSI,635854,25-Aug-21,1500000,NCR JHS 03,3.21102E+14
5870,S B I  JHANSI,635869,09-Sep-21,1500000,NCR JHS 03,3.21102E+14
5871,S B I  JHANSI,635870,09-Sep-21,93825,NCR JHS 03,3.21102E+14
5872,S B I  JHANSI,635877,15-Sep-21,1691216,NCR JHS 03,3.21102E+14
5873,S B I  JHANSI,635879,24-Sep-21,1500000,NCR JHS 03,3.21102E+14
5874,S B I  JHANSI,635883,27-Sep-21,1593825,NCR JHS 03,3.21102E+14
5875,S B I  JHANSI,635884,29-Sep-21,1593825,NCR JHS 03,3.21102E+14
5876,S B I  JHANSI,635888,28-Sep-21,1593825,NCR JHS 03,3.21102E+14
5877,S B I  JHANSI,635923,02-Nov-21,95,NCR JHS 03,3.21102E+14
5878,S B I  JHANSI,635925,08-Nov-21,150,NCR JHS 03,3.21102E+14
5879,S B I  JHANSI,635926,06-Nov-21,350,NCR JHS 03,3.21102E+14
5880,S B I  JHANSI,635927,08-Nov-21,255,NCR JHS 03,3.21102E+14
5881,S B I  JHANSI,635928,08-Nov-21,400,NCR JHS 03,3.21102E+14
5882,S B I  JHANSI,635929,08-Nov-21,1616823,NCR JHS 03,3.21102E+14
5883,S B I  JHANSI,635930,08-Nov-21,20195,NCR JHS 03,3.21102E+14
5884,S B I  JHANSI,635931,09-Nov-21,655,NCR JHS 03,3.21102E+14
5885,S B I  JHANSI,635932,09-Nov-21,520,NCR JHS 03,3.21102E+14
5886,S B I  JHANSI,635933,10-Nov-21,840,NCR JHS 03,3.21102E+14
5887,S B I  JHANSI,635934,11-Nov-21,410,NCR JHS 03,3.21102E+14
5888,S B I  JHANSI,635975,17-Jan-22,270,NCR JHS 03,3.21102E+14
5889,S B I  JHANSI,636013,24-Feb-22,1015,NCR JHS 03,3.21102E+14
5890,S B I KARWI,636201,12-Jul-21,195,NCR JHS 03,3.21102E+14
5891,S B I KARWI,636202,12-Jul-21,665,NCR JHS 03,3.21102E+14
5892,S B I KARWI,636203,12-Jul-21,180,NCR JHS 03,3.21102E+14
5893,S B I KARWI,636204,13-Jul-21,370,NCR JHS 03,3.21102E+14
5894,S B I KARWI,636205,14-Jul-21,360,NCR JHS 03,3.21102E+14
5895,S B I KARWI,636206,16-Jul-21,630,NCR JHS 03,3.21102E+14
5896,S B I KARWI,636207,16-Jul-21,720,NCR JHS 03,3.21102E+14
5897,S B I KARWI,636208,12-Jul-21,260,NCR JHS 03,3.21102E+14
5898,S B I KARWI,636209,19-Jul-21,80,NCR JHS 03,3.21102E+14
5899,S B I KARWI,636210,19-Jul-21,180,NCR JHS 03,3.21102E+14
5900,S B I KARWI,636211,20-Jul-21,125,NCR JHS 03,3.21102E+14
5901,S B I KARWI,636212,22-Jul-21,555,NCR JHS 03,3.21102E+14
5902,S B I KARWI,636213,22-Jul-21,165,NCR JHS 03,3.21102E+14
5903,S B I KARWI,636214,23-Jul-21,55,NCR JHS 03,3.21102E+14
5904,S B I KARWI,636215,26-Jul-21,35,NCR JHS 03,3.21102E+14
5905,S B I KARWI,636216,26-Jul-21,1755,NCR JHS 03,3.21102E+14
5906,S B I KARWI,636217,28-Jul-21,680,NCR JHS 03,3.21102E+14
5907,S B I KARWI,636218,27-Jul-21,430,NCR JHS 03,3.21102E+14
5908,S B I KARWI,636219,28-Jul-21,165,NCR JHS 03,3.21102E+14
5909,S B I KARWI,636220,29-Jul-21,295,NCR JHS 03,3.21102E+14
5910,S B I KARWI,636221,30-Jul-21,460,NCR JHS 03,3.21102E+14
5911,S B I KARWI,636222,31-Jul-21,370,NCR JHS 03,3.21102E+14
5912,S B I KARWI,636223,02-Aug-21,90,NCR JHS 03,3.21102E+14
5913,S B I KARWI,636224,06-Aug-21,125,NCR JHS 03,3.21102E+14
5914,S B I KARWI,636225,07-Aug-21,335,NCR JHS 03,3.21102E+14
5915,S B I KARWI,636226,09-Aug-21,785,NCR JHS 03,3.21102E+14
5916,S B I KARWI,636227,08-Aug-21,7335,NCR JHS 03,3.21102E+14
5917,S B I KARWI,636228,15-Aug-21,5380,NCR JHS 03,3.21102E+14
5918,S B I KARWI,636229,11-Aug-21,90,NCR JHS 03,3.21102E+14
5919,S B I KARWI,636230,12-Aug-21,1435,NCR JHS 03,3.21102E+14
5920,S B I KARWI,636231,13-Aug-21,690,NCR JHS 03,3.21102E+14
5921,S B I KARWI,636232,16-Aug-21,485,NCR JHS 03,3.21102E+14
5922,S B I KARWI,636233,16-Aug-21,1035,NCR JHS 03,3.21102E+14
5923,S B I KARWI,636234,16-Aug-21,745,NCR JHS 03,3.21102E+14
5924,S B I KARWI,636235,14-Aug-21,660,NCR JHS 03,3.21102E+14
5925,S B I KARWI,636236,18-Aug-21,290,NCR JHS 03,3.21102E+14
5926,S B I KARWI,636237,14-Aug-21,505,NCR JHS 03,3.21102E+14
5927,S B I KARWI,636238,21-Aug-21,805,NCR JHS 03,3.21102E+14
5928,S B I KARWI,636239,21-Aug-21,315,NCR JHS 03,3.21102E+14
5929,S B I KARWI,636240,24-Aug-21,1280,NCR JHS 03,3.21102E+14
5930,S B I KARWI,636241,24-Aug-21,340,NCR JHS 03,3.21102E+14
5931,S B I KARWI,636242,24-Aug-21,1545,NCR JHS 03,3.21102E+14
5932,S B I KARWI,636243,25-Aug-21,660,NCR JHS 03,3.21102E+14
5933,S B I KARWI,636244,26-Aug-21,1395,NCR JHS 03,3.21102E+14
5934,S B I KARWI,636245,27-Aug-21,115,NCR JHS 03,3.21102E+14
5935,S B I KARWI,636246,31-Aug-21,400,NCR JHS 03,3.21102E+14
5936,S B I KARWI,636247,31-Aug-21,740,NCR JHS 03,3.21102E+14
5937,S B I KARWI,636248,31-Aug-21,890,NCR JHS 03,3.21102E+14
5938,S B I KARWI,636249,31-Aug-21,290,NCR JHS 03,3.21102E+14
5939,S B I KARWI,636250,01-Sep-21,450,NCR JHS 03,3.21102E+14
5940,S B I KARWI,636251,15-Apr-21,890,NCR JHS 03,3.21102E+14
5941,S B I KARWI,636252,16-Apr-21,350,NCR JHS 03,3.21102E+14
5942,S B I KARWI,636253,17-Apr-21,60,NCR JHS 03,3.21102E+14
5943,S B I KARWI,636254,20-Apr-21,705,NCR JHS 03,3.21102E+14
5944,S B I KARWI,636255,20-Apr-21,1660,NCR JHS 03,3.21102E+14
5945,S B I KARWI,636256,20-Apr-21,45,NCR JHS 03,3.21102E+14
5946,S B I KARWI,636257,22-Apr-21,290,NCR JHS 03,3.21102E+14
5947,S B I KARWI,636258,22-Apr-21,340,NCR JHS 03,3.21102E+14
5948,S B I KARWI,636259,23-Apr-21,470,NCR JHS 03,3.21102E+14
5949,S B I KARWI,636260,26-Apr-21,250,NCR JHS 03,3.21102E+14
5950,S B I KARWI,636261,26-Apr-21,170,NCR JHS 03,3.21102E+14
5951,S B I KARWI,636262,26-Apr-21,380,NCR JHS 03,3.21102E+14
5952,S B I KARWI,636263,28-Apr-21,435,NCR JHS 03,3.21102E+14
5953,S B I KARWI,636264,29-Apr-21,270,NCR JHS 03,3.21102E+14
5954,S B I KARWI,636265,30-Apr-21,60,NCR JHS 03,3.21102E+14
5955,S B I KARWI,636266,01-May-21,565,NCR JHS 03,3.21102E+14
5956,S B I KARWI,636267,02-Jun-21,105,NCR JHS 03,3.21102E+14
5957,S B I KARWI,636268,03-Jun-21,535,NCR JHS 03,3.21102E+14
5958,S B I KARWI,636269,07-Jun-21,540,NCR JHS 03,3.21102E+14
5959,S B I KARWI,636270,08-Jun-21,190,NCR JHS 03,3.21102E+14
5960,S B I KARWI,636271,09-Jun-21,360,NCR JHS 03,3.21102E+14
5961,S B I KARWI,636272,10-Jun-21,60,NCR JHS 03,3.21102E+14
5962,S B I KARWI,636273,11-Jun-21,1215,NCR JHS 03,3.21102E+14
5963,S B I KARWI,636274,14-Jun-21,850,NCR JHS 03,3.21102E+14
5964,S B I KARWI,636275,14-Jun-21,760,NCR JHS 03,3.21102E+14
5965,S B I KARWI,636276,14-Jun-21,630,NCR JHS 03,3.21102E+14
5966,S B I KARWI,636277,15-Jun-21,740,NCR JHS 03,3.21102E+14
5967,S B I KARWI,636278,16-Jun-21,895,NCR JHS 03,3.21102E+14
5968,S B I KARWI,636279,17-Jun-21,640,NCR JHS 03,3.21102E+14
5969,S B I KARWI,636280,18-Jun-21,490,NCR JHS 03,3.21102E+14
5970,S B I KARWI,636281,19-Jun-21,790,NCR JHS 03,3.21102E+14
5971,S B I KARWI,636282,21-Jun-21,440,NCR JHS 03,3.21102E+14
5972,S B I KARWI,636283,21-Jun-21,1405,NCR JHS 03,3.21102E+14
5973,S B I KARWI,636284,22-Jun-21,1025,NCR JHS 03,3.21102E+14
5974,S B I KARWI,636285,23-Jun-21,1485,NCR JHS 03,3.21102E+14
5975,S B I KARWI,636286,24-Jun-21,1205,NCR JHS 03,3.21102E+14
5976,S B I KARWI,636287,29-Jun-21,1935,NCR JHS 03,3.21102E+14
5977,S B I KARWI,636288,25-Jun-21,470,NCR JHS 03,3.21102E+14
5978,S B I KARWI,636289,28-Jun-21,1090,NCR JHS 03,3.21102E+14
5979,S B I KARWI,636290,27-Jun-21,3230,NCR JHS 03,3.21102E+14
5980,S B I KARWI,636291,29-Jun-21,1585,NCR JHS 03,3.21102E+14
5981,S B I KARWI,636292,30-Jun-21,1565,NCR JHS 03,3.21102E+14
5982,S B I KARWI,636293,01-Jul-21,970,NCR JHS 03,3.21102E+14
5983,S B I KARWI,636295,03-Jul-21,635,NCR JHS 03,3.21102E+14
5984,S B I KARWI,636296,06-Jul-21,755,NCR JHS 03,3.21102E+14
5985,S B I KARWI,636297,05-Jul-21,2235,NCR JHS 03,3.21102E+14
5986,S B I KARWI,636298,06-Jul-21,1725,NCR JHS 03,3.21102E+14
5987,S B I KARWI,636299,07-Jul-21,1560,NCR JHS 03,3.21102E+14
5988,SBI ATARRA,636313,12-May-21,9620,NCR JHS 03,3.21102E+14
5989,SBI ATARRA,636349,16-Jun-21,97300,NCR JHS 03,3.21102E+14
5990,S B I  BANDA,636398,23-Sep-21,1190,NCR JHS 03,3.21102E+14
5991,SBI ATARRA,636429,16-Jul-21,115525,NCR JHS 03,3.21102E+14
5992,SBI ATARRA,636446,02-Aug-21,37130,NCR JHS 03,3.21102E+14
5993,SBI ATARRA,636456,12-Aug-21,79705,NCR JHS 03,3.21102E+14
5994,SBI ATARRA,636458,16-Aug-21,50930,NCR JHS 03,3.21102E+14
5995,SBI ATARRA,636461,17-Aug-21,48290,NCR JHS 03,3.21102E+14
5996,SBI ATARRA,636492,17-Sep-21,74375,NCR JHS 03,3.21102E+14
5997,S B I KARWI,636551,17-Apr-21,885,NCR JHS 03,3.21102E+14
5998,S B I KARWI,636552,20-Apr-21,330,NCR JHS 03,3.21102E+14
5999,S B I KARWI,636553,20-Apr-21,375,NCR JHS 03,3.21102E+14
6000,S B I KARWI,636554,22-Apr-21,920,NCR JHS 03,3.21102E+14
6001,S B I KARWI,636555,22-Apr-21,505,NCR JHS 03,3.21102E+14
6002,S B I KARWI,636556,23-Apr-21,465,NCR JHS 03,3.21102E+14
6003,S B I KARWI,636557,26-Apr-21,825,NCR JHS 03,3.21102E+14
6004,S B I KARWI,636558,26-Apr-21,235,NCR JHS 03,3.21102E+14
6005,S B I KARWI,636559,26-Apr-21,270,NCR JHS 03,3.21102E+14
6006,S B I KARWI,636560,28-Apr-21,415,NCR JHS 03,3.21102E+14
6007,S B I KARWI,636561,29-Apr-21,60,NCR JHS 03,3.21102E+14
6008,S B I KARWI,636562,30-Apr-21,525,NCR JHS 03,3.21102E+14
6009,S B I KARWI,636563,01-May-21,220,NCR JHS 03,3.21102E+14
6010,S B I KARWI,636564,02-Jun-21,35,NCR JHS 03,3.21102E+14
6011,S B I KARWI,636565,03-Jun-21,415,NCR JHS 03,3.21102E+14
6012,S B I KARWI,636566,04-Jun-21,365,NCR JHS 03,3.21102E+14
6013,S B I KARWI,636567,05-Jun-21,525,NCR JHS 03,3.21102E+14
6014,S B I KARWI,636568,07-Jun-21,510,NCR JHS 03,3.21102E+14
6015,S B I KARWI,636569,07-Jun-21,500,NCR JHS 03,3.21102E+14
6016,S B I KARWI,636570,08-Jun-21,525,NCR JHS 03,3.21102E+14
6017,S B I KARWI,636571,09-Jun-21,625,NCR JHS 03,3.21102E+14
6018,S B I KARWI,636572,10-Jun-21,1550,NCR JHS 03,3.21102E+14
6019,S B I KARWI,636573,11-Jun-21,65,NCR JHS 03,3.21102E+14
6020,S B I KARWI,636574,14-Jun-21,1815,NCR JHS 03,3.21102E+14
6021,S B I KARWI,636575,14-Jun-21,440,NCR JHS 03,3.21102E+14
6022,S B I KARWI,636576,14-Jun-21,970,NCR JHS 03,3.21102E+14
6023,S B I KARWI,636577,15-Jun-21,650,NCR JHS 03,3.21102E+14
6024,S B I KARWI,636578,16-Jun-21,630,NCR JHS 03,3.21102E+14
6025,S B I KARWI,636579,17-Jun-21,530,NCR JHS 03,3.21102E+14
6026,S B I KARWI,636580,18-Jun-21,80,NCR JHS 03,3.21102E+14
6027,S B I KARWI,636581,19-Jun-21,285,NCR JHS 03,3.21102E+14
6028,S B I KARWI,636582,19-Jun-21,610,NCR JHS 03,3.21102E+14
6029,S B I KARWI,636583,21-Jun-21,1430,NCR JHS 03,3.21102E+14
6030,S B I KARWI,636584,22-Jun-21,405,NCR JHS 03,3.21102E+14
6031,S B I KARWI,636585,23-Jun-21,1235,NCR JHS 03,3.21102E+14
6032,S B I KARWI,636586,24-Jun-21,1200,NCR JHS 03,3.21102E+14
6033,S B I KARWI,636587,28-Jun-21,1675,NCR JHS 03,3.21102E+14
6034,S B I KARWI,636588,29-Jun-21,2200,NCR JHS 03,3.21102E+14
6035,S B I KARWI,636589,29-Jun-21,4310,NCR JHS 03,3.21102E+14
6036,S B I KARWI,636590,27-Jun-21,125,NCR JHS 03,3.21102E+14
6037,S B I KARWI,636591,29-Jun-21,1030,NCR JHS 03,3.21102E+14
6038,S B I KARWI,636592,30-Jun-21,780,NCR JHS 03,3.21102E+14
6039,S B I KARWI,636593,01-Jul-21,1280,NCR JHS 03,3.21102E+14
6040,S B I KARWI,636594,02-Jul-21,1165,NCR JHS 03,3.21102E+14
6041,S B I KARWI,636595,03-Jul-21,455,NCR JHS 03,3.21102E+14
6042,S B I KARWI,636596,07-Jul-21,165,NCR JHS 03,3.21102E+14
6043,S B I KARWI,636597,08-Jul-21,1665,NCR JHS 03,3.21102E+14
6044,S B I KARWI,636598,09-Jul-21,615,NCR JHS 03,3.21102E+14
6045,S B I KARWI,636599,12-Jul-21,1690,NCR JHS 03,3.21102E+14
6046,S B I KARWI,636600,12-Jul-21,1255,NCR JHS 03,3.21102E+14
6047,SBI KABRAI,636634,05-Apr-21,2650,NCR JHS 03,3.21102E+14
6048,SBI KABRAI,636635,05-Apr-21,70,NCR JHS 03,3.21102E+14
6049,SBI KABRAI,636636,05-Apr-21,665,NCR JHS 03,3.21102E+14
6050,SBI KABRAI,636637,07-Apr-21,875,NCR JHS 03,3.21102E+14
6051,SBI KABRAI,636638,08-Apr-21,510,NCR JHS 03,3.21102E+14
6052,SBI KABRAI,636639,08-Apr-21,50,NCR JHS 03,3.21102E+14
6053,SBI KABRAI,636640,12-Apr-21,290,NCR JHS 03,3.21102E+14
6054,SBI KABRAI,636641,12-Apr-21,195,NCR JHS 03,3.21102E+14
6055,SBI KABRAI,636642,12-Apr-21,635,NCR JHS 03,3.21102E+14
6056,SBI KABRAI,636644,12-Apr-21,6599,NCR JHS 03,3.21102E+14
6057,SBI KABRAI,636645,13-Apr-21,540,NCR JHS 03,3.21102E+14
6058,SBI KABRAI,636647,16-Apr-21,360,NCR JHS 03,3.21102E+14
6059,SBI KABRAI,636648,16-Apr-21,195,NCR JHS 03,3.21102E+14
6060,SBI KABRAI,636649,15-Apr-21,245,NCR JHS 03,3.21102E+14
6061,SBI KABRAI,636650,17-Apr-21,630,NCR JHS 03,3.21102E+14
6062,SBI KABRAI,636674,31-Aug-21,945,NCR JHS 03,3.21102E+14
6063,SBI KABRAI,636675,31-Aug-21,620,NCR JHS 03,3.21102E+14
6064,SBI KABRAI,636676,31-Aug-21,520,NCR JHS 03,3.21102E+14
6065,SBI KABRAI,636746,02-Aug-21,350,NCR JHS 03,3.21102E+14
6066,SBI KABRAI,636780,28-Mar-22,2750,NCR JHS 03,3.21102E+14
6067,SBI KABRAI,636781,28-Mar-22,2910,NCR JHS 03,3.21102E+14
6068,SBI KABRAI,636880,28-Jan-22,2555,NCR JHS 03,3.21102E+14
6069,SBI ANTRI,636951,04-Oct-21,265,NCR JHS 03,3.21102E+14
6070,SBI ANTRI,636952,04-Oct-21,150,NCR JHS 03,3.21102E+14
6071,SBI ANTRI,636953,05-Oct-21,860,NCR JHS 03,3.21102E+14
6072,SBI ANTRI,636954,06-Oct-21,545,NCR JHS 03,3.21102E+14
6073,SBI ANTRI,636955,11-Oct-21,300,NCR JHS 03,3.21102E+14
6074,SBI ANTRI,636956,11-Oct-21,270,NCR JHS 03,3.21102E+14
6075,SBI ANTRI,636957,11-Oct-21,175,NCR JHS 03,3.21102E+14
6076,SBI ANTRI,636958,12-Oct-21,265,NCR JHS 03,3.21102E+14
6077,SBI ANTRI,636959,13-Oct-21,60,NCR JHS 03,3.21102E+14
6078,S B I  LALITPUR,637004,29-Jul-21,695,NCR JHS 03,3.21102E+14
6079,S B I  LALITPUR,637005,29-Jul-21,515,NCR JHS 03,3.21102E+14
6080,S B I  LALITPUR,637006,29-Jul-21,965,NCR JHS 03,3.21102E+14
6081,S B I  LALITPUR,637007,29-Jul-21,1470,NCR JHS 03,3.21102E+14
6082,S B I  LALITPUR,637008,29-Jul-21,1195,NCR JHS 03,3.21102E+14
