Sr.No.,Challan No.,Scroll Date,Scroll No.,Scroll Amt
12634,41683,15-Jan-22,150122,2791
12635,41684,15-Jan-22,150122,253
12636,56580,15-Jan-22,150122,285
12637,56604,15-Jan-22,150122,160
12638,93426,15-Jan-22,150122,2500
12639,4601,06-Jan-22,60122,1690
12640,130883,06-Jan-22,60122,26665
12641,69152,06-Jan-22,60122,45485
12642,14979,06-Jan-22,60122,12876
12643,14881,06-Jan-22,60122,29593
12644,A005052,06-Jan-22,60122,61105
12645,66107,06-Jan-22,60122,110
12646,50921,23-Dec-21,231221,1425
12647,40985,23-Dec-21,231221,100
12648,40798,23-Dec-21,231221,460
12649,40872,23-Dec-21,231221,27666
12650,41608,23-Dec-21,231221,18010
12651,41609,23-Dec-21,231221,28210
12652,95879,23-Dec-21,231221,1140
12653,65929,23-Dec-21,231221,4270
12654,385,23-Dec-21,231221,385
12655,A60,23-Dec-21,231221,60
12656,35165,23-Dec-21,231221,35165
12657,1700000,09-Dec-21,91221,1700000
12658,953261,08-Dec-21,81221,5240
12659,92395,08-Dec-21,81221,139490
12660,1665,08-Dec-21,81221,1665
12661,1645,08-Dec-21,81221,1645
12662,1767,08-Dec-21,81221,10180
12663,1768,08-Dec-21,81221,7650
12664,84750,08-Dec-21,81221,300
12665,78935,27-Dec-21,271221,1550
12666,135244,27-Dec-21,271221,135725
12667,8623,27-Dec-21,271221,2020
12668,143701,27-Dec-21,271221,600
12669,135347,27-Dec-21,271221,213119
12670,49071,27-Dec-21,271221,31285
12671,A860522,27-Dec-21,271221,40
12672,158055,27-Dec-21,271221,158055
12673,23940,27-Dec-21,271221,23940
12674,1080,27-Dec-21,271221,1080
12675,73407,27-Dec-21,271221,10250
12676,4742,27-Dec-21,271221,4710
12677,93544,27-Dec-21,271221,8265
12678,899728,05-Jan-22,50122,2985
12679,489729,05-Jan-22,50122,3825
12680,44650,05-Jan-22,50122,3690
12681,108177,05-Jan-22,50122,477624
12682,108178,05-Jan-22,50122,468875
12683,130886,05-Jan-22,50122,28985
12684,130887,05-Jan-22,50122,47223
12685,40651,18-Jan-22,180122,32885
12686,3969,18-Jan-22,180122,755169
12687,2162,18-Jan-22,180122,675
12688,420906,18-Jan-22,180122,3140
12689,81469,18-Jan-22,180122,315
12690,75221,18-Jan-22,180122,2355
12691,A005926,18-Jan-22,180122,145
12692,4756,18-Jan-22,180122,1210
12693,6448,18-Jan-22,180122,110
12694,6344,18-Jan-22,180122,120
12695,23369,18-Jan-22,180122,1640
12696,23389,18-Jan-22,180122,820
12697,49287,18-Jan-22,180122,260
12698,49317,18-Jan-22,180122,4620
12699,61654,18-Jan-22,180122,20
12700,41686,18-Jan-22,180122,1575
12701,56582,18-Jan-22,180122,600
12702,56606,18-Jan-22,180122,380
12703,93428,18-Jan-22,180122,3515
12704,93404,18-Jan-22,180122,700
12705,69171,25-Jan-22,250122,30800
12706,16545,25-Jan-22,250122,16545
12707,16357,25-Jan-22,250122,12945
12708,600,25-Jan-22,250122,600
12709,A855093,25-Jan-22,250122,530
12710,A000212,25-Jan-22,250122,1100
12711,873406,25-Jan-22,250122,2930
12712,IKD21614588,06-Dec-21,61221,1674656
12713,IIKD2159807,06-Dec-21,61221,1500228
12714,112741,10-Jan-22,100122,1104
12715,40638,10-Jan-22,100122,49495
12716,134797,10-Jan-22,100122,1005
12717,2155,10-Jan-22,100122,290
12718,3959,10-Jan-22,100122,1583144
12719,420196,10-Jan-22,100122,1590
12720,97515,10-Jan-22,100122,325
12721,3343,10-Jan-22,100122,2975
12722,108242,10-Jan-22,100122,13425
12723,490,10-Jan-22,100122,490
12724,460,10-Jan-22,100122,460
12725,6339,10-Jan-22,100122,315
12726,6441,10-Jan-22,100122,60
12727,23380,10-Jan-22,100122,1825
12728,49280,10-Jan-22,100122,390
12729,49310,10-Jan-22,100122,6615
12730,12733,29-Jan-22,290122,255
12731,A840101,29-Jan-22,290122,61460
12732,16363,29-Jan-22,290122,25825
12733,16362,29-Jan-22,290122,23675
12734,A165,29-Jan-22,290122,165
12735,A320,29-Jan-22,290122,320
12736,4892169,29-Jan-22,290122,11170
12737,79781,04-Feb-22,40222,22900
12738,104897,04-Feb-22,40222,6416
12739,6377,04-Feb-22,40222,210
12740,20004,04-Feb-22,40222,1230
12741,56133,04-Feb-22,40222,22405
12742,14952,04-Feb-22,40222,10053
12743,14902,04-Feb-22,40222,21477
12744,96883,04-Feb-22,40222,103180
12745,23961,04-Feb-22,40222,5850
12746,69383,01-Feb-22,10222,13770
12747,A915197,01-Feb-22,10222,1479641
12748,2156680,01-Feb-22,10222,275
12749,4770,01-Feb-22,10222,1685
12750,23309,01-Feb-22,10222,1460
12751,23328,01-Feb-22,10222,915
12752,49297,01-Feb-22,10222,35
12753,49477,01-Feb-22,10222,10635
12754,77655,01-Feb-22,10222,240
12755,77657,01-Feb-22,10222,450
12756,77656,01-Feb-22,10222,345
12757,61664,01-Feb-22,10222,255
12758,41646,01-Feb-22,10222,14895
12759,41700,01-Feb-22,10222,3326
12760,56716,01-Feb-22,10222,250
12761,56612,01-Feb-22,10222,365
12762,56595,01-Feb-22,10222,355
12763,93418,01-Feb-22,10222,6720
12764,93442,01-Feb-22,10222,3385
12765,195,01-Feb-22,10222,195
12766,A120,01-Feb-22,10222,120
12767,20630,01-Feb-22,10222,20630
12768,A307864,01-Feb-22,10222,47904
12769,79780,01-Feb-22,10222,35080
12770,A008111,02-Feb-22,20222,18110
12771,436755,02-Feb-22,20222,990
12772,436756,02-Feb-22,20222,1055
12773,490102,02-Feb-22,20222,3485
12774,490103,02-Feb-22,20222,5520
12775,6318,23-Feb-22,230222,3865
12776,6392,23-Feb-22,230222,715
12777,1612,23-Feb-22,230222,1955
12778,14964,23-Feb-22,230222,21280
12779,14914,23-Feb-22,230222,40041
12780,A370010,23-Feb-22,230222,213045
12781,135163,23-Feb-22,230222,45520
12782,135164,23-Feb-22,230222,33080
12783,138,21-Feb-22,210222,5316
12784,45661,21-Feb-22,210222,42360
12785,A64893,21-Feb-22,210222,3960
12786,64897,21-Feb-22,210222,1580
12787,1020,21-Feb-22,210222,1020
12788,6390,21-Feb-22,210222,845
12789,6316,21-Feb-22,210222,1170
12790,56149,21-Feb-22,210222,15780
12791,56117,21-Feb-22,210222,2835
12792,20020,21-Feb-22,210222,575
12793,14962,21-Feb-22,210222,12885
12794,14912,21-Feb-22,210222,20858
12795,1830,21-Feb-22,210222,1830
12796,810,21-Feb-22,210222,810
12797,A000239,21-Feb-22,210222,2579
12798,93402,15-Jan-22,150122,365
12799,10625,15-Jan-22,150122,10625
12800,305,15-Jan-22,150122,305
12801,37727,15-Feb-22,150222,4510
12802,37724,15-Feb-22,150222,1905
12803,37770,15-Feb-22,150222,142880
12804,257325,15-Feb-22,150222,200
12805,136409,15-Feb-22,150222,229594
12806,262244,15-Feb-22,150222,33990
12807,12105,15-Feb-22,150222,12105
12808,532416,15-Feb-22,150222,565
12809,532417,15-Feb-22,150222,655
12810,436765,15-Feb-22,150222,545
12811,436766,15-Feb-22,150222,1005
12812,3516,15-Feb-22,150222,11340
12813,40636,06-Jan-22,60122,76565
12814,134795,06-Jan-22,60122,1250
12815,9861899,06-Jan-22,60122,30
12816,815253,06-Jan-22,60122,60
12817,108240,06-Jan-22,60122,15880
12818,3340,06-Jan-22,60122,6375
12819,97513,06-Jan-22,60122,1080
12820,335,06-Jan-22,60122,335
12821,420,06-Jan-22,60122,420
12822,731430,06-Jan-22,60122,1460
12823,6440,06-Jan-22,60122,60
12824,23359,06-Jan-22,60122,1020
12825,A406853,09-Dec-21,91221,34985
12826,8612,09-Dec-21,91221,405
12827,135499,09-Dec-21,91221,55
12828,17949,09-Dec-21,91221,1180
12829,135228,09-Dec-21,91221,127883
12830,135938,09-Dec-21,91221,241840
12831,782456,09-Dec-21,91221,46370
12832,2930,09-Dec-21,91221,2930
12833,220111,09-Dec-21,91221,220111
12834,44631,09-Dec-21,91221,3795
12835,108794,08-Dec-21,81221,1694
12836,130980,08-Dec-21,81221,53215
12837,130979,08-Dec-21,81221,80730
12838,A003793,08-Dec-21,81221,52763
12839,87400,08-Dec-21,81221,3654929
12840,A633718,08-Dec-21,81221,4720
12841,2920,08-Dec-21,81221,27030
12842,1692,08-Dec-21,81221,2190
12843,2884,08-Dec-21,81221,843
12844,1346,08-Dec-21,81221,1785
12845,40976,08-Dec-21,81221,1040
12846,40788,08-Dec-21,81221,1405
12847,40862,08-Dec-21,81221,43956
12848,137,08-Dec-21,81221,137
12849,A573056,08-Dec-21,81221,130
12850,B573056,08-Dec-21,81221,390
12851,44642,27-Dec-21,271221,1685
12852,130876,27-Dec-21,271221,42440
12853,69140,27-Dec-21,271221,34705
12854,69118,27-Dec-21,271221,615
12855,54447,27-Dec-21,271221,14259
12856,54419,27-Dec-21,271221,7811
12857,86015,27-Dec-21,271221,86015
12858,A729426,27-Dec-21,271221,460
12859,69150,05-Jan-22,50122,24070
12860,69151,05-Jan-22,50122,12790
12861,69178,05-Jan-22,50122,966
12862,69179,05-Jan-22,50122,750
12863,14880,05-Jan-22,50122,23756
12864,14973,05-Jan-22,50122,16598
12865,66105,05-Jan-22,50122,55
12866,66106,05-Jan-22,50122,190
12867,3240,05-Jan-22,50122,3240
12868,14210,18-Jan-22,180122,14210
12869,195,18-Jan-22,180122,195
12870,1346940.16,18-Jan-22,180122,1346940.16
12871,1362624.75,18-Jan-22,180122,1362624.75
12872,1644107.18,18-Jan-22,180122,1644107.18
12873,1372512,18-Jan-22,180122,1372512
12874,8526778,03-Jan-22,30122,1025
12875,93504,03-Jan-22,30122,22430
12876,44648,03-Jan-22,30122,1150
12877,96847,03-Jan-22,30122,1575
12878,A96847,03-Jan-22,30122,409380
12879,126179,25-Jan-22,250122,1116
12880,126163,25-Jan-22,250122,1690
12881,126206,25-Jan-22,250122,22255
12882,44456,25-Jan-22,250122,44880
12883,3975,25-Jan-22,250122,953274
12884,815270,25-Jan-22,250122,30
12885,815359,25-Jan-22,250122,1570
12886,69376,25-Jan-22,250122,3985
12887,81473,25-Jan-22,250122,355
12888,4762,25-Jan-22,250122,505
12889,6348,25-Jan-22,250122,220
12890,23395,25-Jan-22,250122,1400
12891,23301,25-Jan-22,250122,925
12892,49292,25-Jan-22,250122,555
12893,49392,25-Jan-22,250122,4541
12894,61658,25-Jan-22,250122,580
12895,41692,25-Jan-22,250122,1785
12896,CDDO8831,04-Dec-21,41221,8831
12897,CDDO5271,04-Dec-21,41221,5271
12898,135495,04-Dec-21,41221,2135
12899,8608,04-Dec-21,41221,100
12900,98848,04-Dec-21,41221,135773
12901,650465,04-Dec-21,41221,67155
12902,1925,04-Dec-21,41221,1925
12903,12096,04-Dec-21,41221,7480
12904,73386,04-Dec-21,41221,17550
12905,41677,10-Jan-22,100122,1475
12906,B000307,10-Jan-22,100122,32070
12907,95944,10-Jan-22,100122,3620
12908,95895,10-Jan-22,100122,1470
12909,520,10-Jan-22,100122,520
12910,B90,10-Jan-22,100122,90
12911,16175,10-Jan-22,100122,16175
12912,6322,29-Jan-22,290122,3027
12913,6323,29-Jan-22,290122,2997
12914,126208,29-Jan-22,290122,152159
12915,126181,29-Jan-22,290122,4662
12916,126165,29-Jan-22,290122,6825
12917,2168,29-Jan-22,290122,95
12918,2169,29-Jan-22,290122,290
12919,815319,29-Jan-22,290122,1940
12920,815930,29-Jan-22,290122,1640
12921,815276,29-Jan-22,290122,300
12922,69380,29-Jan-22,290122,13960
12923,69381,29-Jan-22,290122,8800
12924,323845,04-Feb-22,40222,1530
12925,126170,04-Feb-22,40222,3466
12926,126213,04-Feb-22,40222,42277
12927,44463,04-Feb-22,40222,76285
12928,3987,04-Feb-22,40222,950156
12929,14006,04-Feb-22,40222,370
12930,98191,04-Feb-22,40222,75
12931,815614,04-Feb-22,40222,1875
12932,51605,04-Feb-22,40222,380
12933,9262,04-Feb-22,40222,4205
12934,67760,04-Feb-22,40222,13015
12935,9247,04-Feb-22,40222,645
12936,9282,04-Feb-22,40222,435
12937,49300,04-Feb-22,40222,150
12938,49480,04-Feb-22,40222,3295
12939,77659,04-Feb-22,40222,390
12940,77660,04-Feb-22,40222,840
12941,77661,04-Feb-22,40222,960
12942,61666,04-Feb-22,40222,80
12943,56598,04-Feb-22,40222,395
12944,56615,04-Feb-22,40222,170
12945,93422,04-Feb-22,40222,790
12946,93446,04-Feb-22,40222,3475
12947,23030,04-Feb-22,40222,23030
12948,745,04-Feb-22,40222,745
12949,A638385,01-Feb-22,10222,150
12950,202382,08-Feb-22,80222,3597
12951,4621,02-Feb-22,20222,12965
12952,A728711,02-Feb-22,20222,14666
12953,A79781,02-Feb-22,20222,25145
12954,79782,02-Feb-22,20222,870
12955,64875,02-Feb-22,20222,4415
12956,126645,02-Feb-22,20222,1838246
12957,855,02-Feb-22,20222,855
12958,15000,02-Feb-22,20222,13277
12959,14900,02-Feb-22,20222,26431
12960,45556,02-Feb-22,20222,7170
12961,45577,02-Feb-22,20222,8120
12962,203356,02-Feb-22,20222,2985
12963,A37715,02-Feb-22,20222,37715
12964,435,23-Feb-22,230222,435
12965,425,23-Feb-22,230222,425
12966,A000242,23-Feb-22,230222,1316
12967,A000241,23-Feb-22,230222,1687
12968,23205,23-Feb-22,230222,9810
12969,126193,23-Feb-22,230222,5700
12970,126224,23-Feb-22,230222,130648
12971,205011,23-Feb-22,230222,107820
12972,205012,23-Feb-22,230222,110520
12973,14023,23-Feb-22,230222,360
12974,14024,23-Feb-22,230222,510
12975,2189,23-Feb-22,230222,360
12976,2188,23-Feb-22,230222,260
12977,98204,23-Feb-22,230222,1115
12978,491385,23-Feb-22,230222,4140
12979,384357,23-Feb-22,230222,4055
12980,126222,21-Feb-22,210222,54786
12981,23203,21-Feb-22,210222,5230
12982,126191,21-Feb-22,210222,1805
12983,205009,21-Feb-22,210222,122250
12984,14021,21-Feb-22,210222,820
12985,8703,21-Feb-22,210222,1335646
12986,2186,21-Feb-22,210222,200
12987,98203,21-Feb-22,210222,240
12988,67769,21-Feb-22,210222,27480
12989,67779,21-Feb-22,210222,730
12990,9272,21-Feb-22,210222,10235
12991,9292,21-Feb-22,210222,655
12992,69399,21-Feb-22,210222,20830
12993,69397,21-Feb-22,210222,19205
12994,69400,21-Feb-22,210222,19770
12995,69398,21-Feb-22,210222,37405
12996,4267,21-Feb-22,210222,2655
12997,4266,21-Feb-22,210222,4725
12998,4265,21-Feb-22,210222,1660
12999,6470,21-Feb-22,210222,30
13000,9091,21-Feb-22,210222,90
13001,A000330,15-Feb-22,150222,229691
13002,57643,15-Feb-22,150222,89944
13003,16128,15-Feb-22,150222,3630
13004,18089,15-Feb-22,150222,28520
13005,45653,15-Feb-22,150222,43650
13006,45655,15-Feb-22,150222,31005
13007,64890,15-Feb-22,150222,4895
13008,64889,15-Feb-22,150222,2715
13009,6311,15-Feb-22,150222,1050
13010,6385,15-Feb-22,150222,485
13011,56110,15-Feb-22,150222,2107
13012,20013,15-Feb-22,150222,1545
13013,73044,15-Feb-22,150222,35825
13014,23378,06-Jan-22,60122,31
13015,40995,06-Jan-22,60122,180
13016,49273,06-Jan-22,60122,500
13017,49303,06-Jan-22,60122,17520
13018,41621,06-Jan-22,60122,26570
13019,41675,06-Jan-22,60122,2130
13020,9589,06-Jan-22,60122,910
13021,95942,06-Jan-22,60122,2930
13022,75,06-Jan-22,60122,75
13023,210,06-Jan-22,60122,210
13024,34530,06-Jan-22,60122,34530
13025,67539,14-Jan-22,140122,64253
13026,67513,14-Jan-22,140122,690
13027,78953,14-Jan-22,140122,2360
13028,78950,14-Jan-22,140122,955
13029,257722,14-Jan-22,140122,165365
13030,63832,09-Dec-21,91221,425
13031,54408,09-Dec-21,91221,15180
13032,54436,09-Dec-21,91221,30039
13033,40766,09-Dec-21,91221,2990
13034,45497,09-Dec-21,91221,4760
13035,45498,09-Dec-21,91221,7216
13036,953262,09-Dec-21,91221,4570
13037,92396,09-Dec-21,91221,83770
13038,1740,09-Dec-21,91221,1740
13039,89292,08-Dec-21,81221,3870
13040,89293,08-Dec-21,81221,3766
13041,89281,08-Dec-21,81221,49300
13042,89280,08-Dec-21,81221,28980
13043,95864,08-Dec-21,81221,1775
13044,98863,08-Dec-21,81221,1285
13045,26960,08-Dec-21,81221,26960
13046,B120,08-Dec-21,81221,120
13047,2315,08-Dec-21,81221,2315
13048,D320,08-Dec-21,81221,320
13049,1390,08-Dec-21,81221,1390
13050,270,08-Dec-21,81221,270
13051,A860190,01-Dec-21,11221,50000
13052,135492,01-Dec-21,11221,5240
13053,17944,01-Dec-21,11221,5875
13054,8605,01-Dec-21,11221,2600
13055,98845,01-Dec-21,11221,118829
13056,98843,01-Dec-21,11221,166643
13057,98844,01-Dec-21,11221,147213
13058,A570,27-Dec-21,271221,570
13059,1785,27-Dec-21,271221,3100
13060,6288,27-Dec-21,271221,5069
13061,130997,27-Dec-21,271221,80630
13062,2152,27-Dec-21,271221,80
13063,108231,27-Dec-21,271221,37140
13064,2897,27-Dec-21,271221,340
13065,A3331,27-Dec-21,271221,2830
13066,97504,27-Dec-21,271221,455
13067,99393,27-Dec-21,271221,685
13068,99392,27-Dec-21,271221,740
13069,99391,27-Dec-21,271221,1360
13070,99410,27-Dec-21,271221,340
13071,99412,27-Dec-21,271221,260
13072,99411,27-Dec-21,271221,90
13073,99390,27-Dec-21,271221,690
13074,99389,27-Dec-21,271221,790
13075,81458,27-Dec-21,271221,1020
13076,75209,27-Dec-21,271221,960
13077,126152,05-Jan-22,50122,5575
13078,40635,05-Jan-22,50122,75085
13079,40631,05-Jan-22,50122,54630
13080,815252,05-Jan-22,50122,50
13081,815251,05-Jan-22,50122,110
13082,130884,03-Jan-22,30122,30625
13083,5760,03-Jan-22,30122,150
13084,5756,03-Jan-22,30122,350
13085,61702,03-Jan-22,30122,165
13086,232051,03-Jan-22,30122,200
13087,69148,03-Jan-22,30122,34640
13088,A524261,03-Jan-22,30122,10
13089,14873,03-Jan-22,30122,12041
13090,14976,03-Jan-22,30122,7483
13091,3390,03-Jan-22,30122,3390
13092,4670,03-Jan-22,30122,4670
13093,330,03-Jan-22,30122,330
13094,899001,25-Jan-22,250122,185
13095,93410,25-Jan-22,250122,455
13096,93434,25-Jan-22,250122,1995
13097,160,25-Jan-22,250122,160
13098,100,25-Jan-22,250122,100
13099,19875,25-Jan-22,250122,19875
13100,49295,29-Jan-22,290122,610
13101,49325,29-Jan-22,290122,20040
13102,61661,29-Jan-22,290122,285
13103,61662,29-Jan-22,290122,305
13104,41643,29-Jan-22,290122,33345
13105,41644,29-Jan-22,290122,24265
13106,41697,29-Jan-22,290122,2725
13107,41698,29-Jan-22,290122,2920
13108,56593,29-Jan-22,290122,330
13109,56592,29-Jan-22,290122,120
13110,93440,29-Jan-22,290122,3610
13111,93439,29-Jan-22,290122,6480
13112,93416,29-Jan-22,290122,1010
13113,93415,29-Jan-22,290122,1740
13114,135,29-Jan-22,290122,135
13115,260,29-Jan-22,290122,260
13116,255,29-Jan-22,290122,255
13117,60,29-Jan-22,290122,60
13118,32630,29-Jan-22,290122,32630
13119,13110,29-Jan-22,290122,13110
13120,44627,04-Dec-21,41221,3165
13121,98735,04-Dec-21,41221,2390
13122,98736,04-Dec-21,41221,2170
13123,69244,04-Dec-21,41221,36890
13124,54404,04-Dec-21,41221,17279
13125,54432,04-Dec-21,41221,33264
13126,977533,04-Dec-21,41221,290
13127,92392,04-Dec-21,41221,59090
13128,1243610.42,10-Jan-22,100122,1243640.42
13129,2456346,10-Jan-22,100122,2456346
13130,9077,31-Jan-22,310122,30
13131,67525,31-Jan-22,310122,1140
13132,37712,31-Jan-22,310122,3340
13133,78965,31-Jan-22,310122,4445
13134,37756,31-Jan-22,310122,105558
13135,257737,31-Jan-22,310122,715
13136,656488,31-Jan-22,310122,116587
13137,A7414,31-Jan-22,310122,169785
13138,4251,29-Jan-22,290122,415
13139,4252,29-Jan-22,290122,10
13140,A568648,29-Jan-22,290122,5
13141,4767,29-Jan-22,290122,1695
13142,4768,29-Jan-22,290122,710
13143,9076,29-Jan-22,290122,255
13144,23305,29-Jan-22,290122,2205
13145,23399,29-Jan-22,290122,1180
13146,23326,29-Jan-22,290122,795
13147,23400,29-Jan-22,290122,760
13148,1155,03-Feb-22,30222,1155
13149,37715,03-Feb-22,30222,2855
13150,37760,03-Feb-22,30222,133845
13151,78963,03-Feb-22,30222,2900
13152,256792,03-Feb-22,30222,895
13153,655947,03-Feb-22,30222,203379
13154,1085,03-Feb-22,30222,1085
13155,532406,03-Feb-22,30222,260
13156,532407,03-Feb-22,30222,400
13157,532408,03-Feb-22,30222,310
13158,532409,03-Feb-22,30222,285
13159,436757,03-Feb-22,30222,1245
13160,490104,03-Feb-22,30222,3460
13161,37762,05-Feb-22,50222,178060
13162,78970,05-Feb-22,50222,80
13163,37717,05-Feb-22,50222,90
13164,257825,05-Feb-22,50222,405
13165,656341,05-Feb-22,50222,220727
13166,436758,05-Feb-22,50222,700
13167,436759,05-Feb-22,50222,1145
13168,4624,05-Feb-22,50222,2475
13169,A000240,02-Feb-22,20222,41110
13170,16367,02-Feb-22,20222,24905
13171,16366,02-Feb-22,20222,25755
13172,A565835,02-Feb-22,20222,625
13173,210,02-Feb-22,20222,210
13174,225,02-Feb-22,20222,225
13175,A013393,02-Feb-22,20222,60975
13176,6472,23-Feb-22,230222,285
13177,6473,23-Feb-22,230222,340
13178,9093,23-Feb-22,230222,150
13179,9094,23-Feb-22,230222,120
13180,23348,23-Feb-22,230222,3025
13181,45976,23-Feb-22,230222,1740
13182,23347,23-Feb-22,230222,965
13183,45927,23-Feb-22,230222,1720
13184,45926,23-Feb-22,230222,2635
13185,40961,23-Feb-22,230222,560
13186,64839,23-Feb-22,230222,485
13187,49494,23-Feb-22,230222,20640
13188,202370,23-Feb-22,230222,33705
13189,202369,23-Feb-22,230222,48945
13190,202397,23-Feb-22,230222,4950
13191,202398,23-Feb-22,230222,2105
13192,1789,23-Feb-22,230222,16380
13193,92454,23-Feb-22,230222,110
13194,92455,23-Feb-22,230222,275
13195,99990,23-Feb-22,230222,1375
13196,99991,23-Feb-22,230222,1705
13197,99992,23-Feb-22,230222,2365
13198,93491,23-Feb-22,230222,2500
13199,23349,21-Feb-22,210222,2360
13200,23345,21-Feb-22,210222,2065
13201,93483,21-Feb-22,210222,20910
13202,93462,21-Feb-22,210222,4315
13203,1340,21-Feb-22,210222,1340
13204,480,21-Feb-22,210222,480
13205,21510,21-Feb-22,210222,21510
13206,202395,21-Feb-22,210222,3515
13207,202367,21-Feb-22,210222,34865
13208,270,15-Feb-22,150222,270
13209,680,15-Feb-22,150222,680
13210,14805,15-Feb-22,150222,2545
13211,205002,15-Feb-22,150222,93351
13212,205001,15-Feb-22,150222,84580
13213,14014,15-Feb-22,150222,510
13214,3996,15-Feb-22,150222,1331974
13215,2180,15-Feb-22,150222,135
13216,815315,15-Feb-22,150222,4495
13217,98199,15-Feb-22,150222,315
13218,12531,14-Jan-22,140122,170100
13219,14709,14-Jan-22,140122,4435
13220,73425,14-Jan-22,140122,6830
13221,93516,14-Jan-22,140122,7705
13222,4607,14-Jan-22,140122,2260
13223,130896,14-Jan-22,140122,22630
13224,135135,14-Jan-22,140122,200
13225,98743,14-Jan-22,140122,1250
13226,69160,14-Jan-22,140122,17185
13227,1769,09-Dec-21,91221,4815
13228,600,09-Dec-21,91221,130
13229,108795,09-Dec-21,91221,1351
13230,A003794,09-Dec-21,91221,951615
13231,3877,09-Dec-21,91221,2187633
13232,6365,09-Dec-21,91221,235
13233,50877,09-Dec-21,91221,1595
13234,50907,09-Dec-21,91221,1820
13235,50876,09-Dec-21,91221,1135
13236,50875,09-Dec-21,91221,2240
13237,591011,09-Dec-21,91221,200
13238,591012,09-Dec-21,91221,350
13239,40977,09-Dec-21,91221,570
13240,40789,09-Dec-21,91221,425
13241,455611,01-Dec-21,11221,147222
13242,66432,01-Dec-21,11221,560
13243,99731,01-Dec-21,11221,99731
13244,8385,01-Dec-21,11221,8385
13245,232322,01-Dec-21,11221,232322
13246,4509,01-Dec-21,11221,3602100
13247,6330,27-Dec-21,271221,180
13248,6430,27-Dec-21,271221,90
13249,50923,27-Dec-21,271221,625
13250,50893,27-Dec-21,271221,980
13251,40986,27-Dec-21,271221,175
13252,40800,27-Dec-21,271221,120
13253,40874,27-Dec-21,271221,8837
13254,A170,27-Dec-21,271221,170
13255,420,27-Dec-21,271221,420
13256,41660,27-Dec-21,271221,2830
13257,41610,27-Dec-21,271221,40990
13258,A95880,27-Dec-21,271221,1050
13259,95931,27-Dec-21,271221,3815
13260,A210,27-Dec-21,271221,210
13261,A280,27-Dec-21,271221,280
13262,23645,27-Dec-21,271221,23645
13263,832625,05-Jan-22,50122,1950
13264,235358,05-Jan-22,50122,280
13265,40994,05-Jan-22,50122,240
13266,49277,05-Jan-22,50122,325
13267,49307,05-Jan-22,50122,16130
13268,41673,05-Jan-22,50122,2039
13269,41620,05-Jan-22,50122,18720
13270,41619,05-Jan-22,50122,13420
13271,41674,05-Jan-22,50122,2730
13272,A000304,05-Jan-22,50122,35005
13273,44975,05-Jan-22,50122,255
13274,56545,05-Jan-22,50122,940
13275,95941,05-Jan-22,50122,3325
13276,95940,05-Jan-22,50122,235
13277,95892,05-Jan-22,50122,730
13278,95891,05-Jan-22,50122,605
13279,95890,05-Jan-22,50122,3917
13280,30,05-Jan-22,50122,30
13281,16890,05-Jan-22,50122,16890
13282,A210,05-Jan-22,50122,210
13283,320,05-Jan-22,50122,320
13284,445,05-Jan-22,50122,445
13285,11515,05-Jan-22,50122,11515
13286,40632,03-Jan-22,30122,77280
13287,3952,03-Jan-22,30122,1272278
13288,3337,03-Jan-22,30122,2106
13289,9228,03-Jan-22,30122,310
13290,97510,03-Jan-22,30122,2615
13291,108237,03-Jan-22,30122,13715
13292,81461,03-Jan-22,30122,1085
13293,75215,03-Jan-22,30122,675
13294,6335,03-Jan-22,30122,105
13295,23376,03-Jan-22,30122,960
13296,23356,03-Jan-22,30122,860
13297,41000,03-Jan-22,30122,225
13298,40991,03-Jan-22,30122,180
13299,307866,29-Jan-22,290122,5650
13300,196,04-Dec-21,41221,196
13301,130976,04-Dec-21,41221,109905
13302,87397,04-Dec-21,41221,1744859
13303,7114710,04-Dec-21,41221,225
13304,498389,04-Dec-21,41221,2490
13305,A973993,04-Dec-21,41221,200
13306,1689,04-Dec-21,41221,820
13307,2867,04-Dec-21,41221,5575
13308,2917,04-Dec-21,41221,14940
13309,931251,04-Dec-21,41221,235
13310,99378,04-Dec-21,41221,1090
13311,33322,04-Dec-21,41221,550
13312,33320,04-Dec-21,41221,335
13313,51442,04-Dec-21,41221,2326
13314,83318,04-Dec-21,41221,750
13315,81443,04-Dec-21,41221,535
13316,83319,04-Dec-21,41221,780
13317,93512,12-Jan-22,120122,39205
13318,93514,12-Jan-22,120122,1035
13319,93513,12-Jan-22,120122,17930
13320,438027,12-Jan-22,120122,78525
13321,4605,12-Jan-22,120122,5855
13322,A7402,12-Jan-22,120122,9040
13323,IKD2463726,19-Jan-22,190122,768231
13324,67544,19-Jan-22,190122,101895
13325,67543,19-Jan-22,190122,88130
13326,A37701,19-Jan-22,190122,5565
13327,78957,19-Jan-22,190122,4685
13328,67517,19-Jan-22,190122,920
13329,256754,19-Jan-22,190122,139047
13330,257103,19-Jan-22,190122,91668
13331,A637892,19-Jan-22,190122,30290
13332,2250,03-Feb-22,30222,2250
13333,4622,03-Feb-22,30222,4555
13334,79783,03-Feb-22,30222,50200
13335,64877,03-Feb-22,30222,3200
13336,64873,03-Feb-22,30222,1925
13337,215,03-Feb-22,30222,215
13338,6376,03-Feb-22,30222,365
13339,56132,03-Feb-22,30222,40785
13340,20003,03-Feb-22,30222,640
